Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
38.2198,119.8968,313.5698,445.7868,54.0578
40.4768,115.7618,311.0778,445.6958,52.4298
41.5238,113.2338,311.7568,438.2788,50.9978
43.2048,109.5498,308.5088,434.2108,49.2858
45.6738,109.0108,305.4368,427.5478,48.5658
46.9298,107.0988,304.6838,422.4048,46.3608
47.2138,105.0188,304.4978,418.4108,48.0058
48.1948,104.2928,301.8398,415.9938,48.4488
50.5288,102.9198,301.8038,413.5608,48.1908
52.2978,101.9988,297.1348,407.3678,48.5658
53.9048,100.9578,295.1888,404.8668,48.7838
55.5028,100.0938,294.5978,402.8208,49.4238
57.2668,98.1848,296.5968,399.8388,49.9888
59.1548,97.7028,300.4388,398.5518,51.5568
60.6418,96.8248,302.5218,395.7038,52.3738
61.7968,97.2798,299.6878,393.0178,53.7528
62.8048,97.6748,298.0718,388.0978,54.2958
64.5018,97.9048,293.7608,384.6578,56.0518
68.7738,97.6008,292.5148,384.0818,57.2498
70.6228,96.9828,291.9358,381.4518,58.0398
71.1568,94.2318,295.4428,378.9568,58.5338
73.1918,94.8008,299.4598,380.1358,59.1128
74.9038,95.1408,298.7688,378.7028,60.2988
78.3298,95.5028,300.4378,377.9828,60.2418
81.1198,96.9238,302.9388,375.4018,59.8158
84.7858,98.3968,305.5318,373.4868,60.6448
86.5818,99.4038,304.4568,364.8628,61.7598
89.6638,98.5168,300.7908,358.1338,63.0938
92.8278,97.5118,299.0348,351.2708,63.8968
95.7668,97.3988,297.3728,345.4608,64.2558
100.6538,97.4698,297.8888,342.1588,67.1758
104.7078,97.1858,297.5948,338.4758,68.6048
108.0598,98.4418,294.6198,336.5328,70.0788
112.0878,97.7878,295.1078,333.9518,71.4558
114.9538,98.9148,295.3138,334.3368,71.5428
120.2118,99.3898,295.1288,335.8698,73.0018
123.0088,101.6218,291.8888,333.9908,73.0148
126.1018,104.9168,290.4548,333.0538,74.3788
130.4708,106.3068,291.7408,333.5268,75.0538
136.7718,110.2198,290.0028,333.3058,75.9308
140.6948,115.8008,290.6518,333.2718,76.6788
146.4968,120.8238,288.9248,327.9248,77.2038
149.7908,124.9158,284.7788,322.6478,77.6368
154.0788,130.8288,281.4998,316.1188,77.2338
156.9838,138.7508,281.5658,317.1008,78.0878
161.3768,145.6188,283.9678,315.9638,79.2448
164.1518,152.5268,284.8068,312.6118,80.7508
168.6078,159.3998,288.3038,312.0548,82.7438
172.0828,163.1768,294.6318,313.9548,81.4698
178.2618,167.4968,294.7318,317.3158,82.4368
182.5608,175.2388,297.0448,319.4868,82.7848
189.9938,182.3118,302.5028,322.0948,83.7008
195.9828,187.1008,306.6078,321.3648,85.0378
200.5468,194.0548,313.3888,324.2908,85.9948
207.6438,199.3568,317.2058,329.1258,86.1068
213.9378,203.0478,318.6128,332.5918,88.6718
220.4858,209.0118,320.8878,333.0388,87.6698
226.8038,214.9298,321.2918,330.6738,90.4018
235.2248,218.5438,322.6598,331.2718,91.8568
242.7908,220.0518,325.7368,332.4688,92.6138
251.5338,222.5638,328.5698,336.5348,93.1598
259.0028,223.4028,330.3388,336.4948,93.5138
267.0388,226.0528,334.5538,336.5968,95.0878
274.1358,227.1458,336.6958,338.0708,95.4068
282.5268,228.8628,340.6688,342.1148,96.7818
288.7538,232.4018,343.6028,346.6268,97.2868
296.5438,235.3158,348.1718,352.7248,98.1408
300.8038,238.5898,351.5508,355.7948,98.1858
306.3028,241.0518,353.8228,359.4118,98.0228
313.0578,239.0668,356.9438,365.1108,98.8808
315.0448,239.9618,358.5788,366.9818,99.1668
319.1978,241.3528,361.3788,370.2158,100.2928
321.8198,239.8718,364.5858,370.1878,101.6888
326.3798,240.1028,368.8018,371.5158,102.8208
331.6278,241.6608,372.0028,374.0078,103.2678
336.7448,240.2278,371.1208,376.3558,104.2208
342.1888,241.2648,375.0978,382.4398,105.1058
349.3278,243.0768,378.9188,384.2998,107.1608
354.0188,243.7808,381.4458,388.5838,106.7518
358.1688,244.1298,388.0368,392.0268,106.4168
364.2468,245.0108,391.6908,395.1598,109.0098
371.2758,248.5298,392.7088,399.3228,110.1118
374.6198,246.7468,396.0178,400.3958,110.6938
379.9378,248.8038,398.8698,404.8038,109.7368
386.9548,249.2998,401.1808,410.8148,110.0168
392.1678,251.1628,403.3928,414.2948,110.2458
400.6808,253.6828,403.9988,418.8338,110.8508
405.8348,256.0838,407.4908,421.9008,111.2918
411.3778,258.3788,410.6668,428.8888,111.2238
415.6848,260.6378,411.6158,430.1828,110.3368
421.1058,262.3938,413.9488,435.1468,109.4998
424.4598,264.5438,417.1418,440.7828,111.4478
428.8298,263.9938,420.5528,445.7988,110.7398
434.8978,264.9268,423.2738,452.0628,111.8508
436.5058,266.1168,425.4598,457.2438,112.4648
442.0418,267.2578,430.1588,458.4468,111.7188
446.0538,268.7858,432.7458,459.8968,113.5198
449.4388,271.3378,437.0708,463.5908,114.0568
454.8478,272.4298,438.3438,467.7478,112.2928
459.2038,275.3938,441.7748,468.7568,112.6128
461.4048,276.1248,445.9608,472.3348,112.1078
465.4228,276.6908,446.1608,473.8678,112.5368
467.3248,279.5238,449.2368,476.4158,112.5378
472.0338,281.4278,452.6268,475.8428,110.6878
480.3248,285.7438,453.5788,482.7568,110.9778
480.5338,287.1648,456.6628,483.4728,109.9158
483.6268,290.7258,462.7938,486.1458,108.2738
488.8948,293.2558,463.8648,488.7428,111.0638
491.8848,296.4668,466.7248,490.5158,109.5468
496.3598,297.1418,470.8098,497.3818,109.5658
502.9718,298.9028,473.3338,500.3568,109.0728
503.8188,302.0808,476.7818,499.8148,108.3988
506.4518,304.8648,480.5338,500.9068,109.5398
510.3768,306.4228,484.0498,499.1458,108.8278
513.4468,308.8018,486.9238,499.8888,108.5148
517.9998,309.4598,491.8098,504.5978,106.8688
523.2478,312.2848,495.0138,503.5228,106.4788
528.2128,312.3668,494.6598,507.4118,107.1348
530.6988,315.7788,494.2658,510.4928,105.3688
533.2908,316.5308,495.2988,512.6958,105.0578
535.8938,319.0858,496.8228,509.5688,106.4118
538.9788,323.5328,495.6788,511.6308,106.6278
542.0968,324.2088,497.9208,515.3138,106.0868
544.2168,325.4008,498.6438,514.1278,107.0178
544.8288,330.9898,500.6288,513.7848,106.0488
550.8548,332.3768,500.4828,514.4808,106.9428
553.4358,335.8298,504.1428,518.4428,106.6008
554.0698,339.9958,505.9218,521.9128,107.1218
558.1808,342.1528,508.5838,520.9748,107.8658
563.8408,346.1608,514.1378,522.5368,107.4218
565.6488,349.4478,522.4288,524.1008,109.6498
566.2078,350.3188,528.1688,526.1148,111.8028
567.5708,352.8788,529.8088,528.9428,111.6848
571.7338,354.7748,529.6558,525.8468,111.5218
575.9368,356.9118,537.3838,527.2018,111.2158
577.7828,360.4918,539.1698,530.1768,112.3908
579.8928,363.7328,541.1128,531.9588,113.6098
583.1478,366.7298,546.1108,532.6768,113.8958
585.0678,369.1958,552.5498,533.4788,115.3588
587.7528,371.5668,553.2458,538.8828,116.5868
592.2188,376.2998,556.7898,543.3348,116.4108
592.3788,379.3788,557.3668,543.5118,116.8748
596.1938,381.0698,557.9678,545.1848,116.8008
596.3948,381.8358,563.1728,546.6588,116.7118
597.7548,384.5468,568.3128,550.1018,117.9628
596.6478,387.8648,569.8978,552.4668,118.5648
599.4628,390.3228,569.0688,556.1698,119.9408
599.5218,387.6088,575.2108,556.2878,120.1658
601.6078,388.5828,580.3428,560.1768,120.9808
600.2908,390.2628,582.0358,565.7408,120.7718
602.4788,391.3278,586.3418,569.9078,121.4808
601.0938,394.4238,589.0338,572.1228,121.7628
604.2458,395.5078,590.8678,573.3158,121.5878
605.0728,399.0758,595.1678,576.5778,122.5578
604.3648,404.2168,598.8738,579.1258,122.2138
606.6548,405.7828,604.1558,582.8258,121.7658
607.0498,408.9038,609.0978,587.9178,120.4478
606.5478,414.2508,608.8398,590.2188,119.2748
606.9198,413.2158,610.7498,589.4338,118.2148
605.1408,418.0258,610.1428,590.1448,115.9658
601.9098,420.4588,615.8528,592.3958,115.8588
603.2148,425.4308,616.3748,594.0208,115.4288
605.6788,427.0298,618.2988,594.9238,115.7648
608.5638,431.4498,618.9698,596.8918,116.4178
608.4848,433.1408,625.8698,598.9498,115.8128
608.1308,434.5238,628.7728,601.5688,114.9108
604.6608,437.2508,634.6478,602.8798,114.5698
605.9468,438.7378,634.5248,603.8308,112.3328
608.8788,440.5978,638.8428,605.7288,112.8928
607.6058,443.9158,644.2958,606.4488,110.7758
608.5858,444.8338,646.7598,606.6228,110.8768
609.0668,447.1958,649.0078,606.6228,109.3938
610.1808,450.0218,647.7638,606.8448,108.8578
609.7038,452.8948,650.7238,604.8628,107.0598
609.0088,454.2028,650.5038,608.1148,105.4698
607.6798,458.4138,654.3338,610.2608,105.2228
612.4108,459.4148,656.1188,612.5768,103.3028
612.7968,460.0818,658.0798,609.8978,100.5478
613.1888,464.0248,657.0178,612.2108,99.3138
610.4078,466.4298,660.7638,612.0988,98.8198
612.7528,466.6418,663.9498,612.3328,99.1388
614.6128,466.4088,663.8068,613.2258,97.6298
613.0248,466.4478,663.8938,613.0428,96.4558
615.7238,468.8258,664.2398,617.8138,94.6968
614.2098,468.8448,666.4938,618.3388,95.8078
612.0808,472.5768,673.6478,614.0238,94.9098
612.5948,474.0498,673.9068,613.6098,94.6488
609.8508,473.2288,675.1288,615.2218,95.5928
610.9358,473.1598,676.7318,616.7068,94.5638
608.0158,472.6448,679.9938,616.6048,94.8848
610.4548,472.8938,680.9058,615.0178,94.6808
605.7358,471.3308,680.4138,613.1598,95.3848
606.1078,470.9348,683.3908,615.5938,94.2708
607.5718,471.6258,682.2698,616.0418,94.6658
608.1668,470.4208,683.3328,615.0848,96.3528
605.6298,471.5948,684.9978,616.0118,94.8018
604.8398,473.1048,688.0128,615.0058,94.8838
606.1178,472.3398,688.6708,614.4118,94.3348
605.4008,472.0918,689.5218,614.3218,93.9268
607.0678,471.2148,690.7148,615.2748,95.1658
604.7988,470.4468,692.5458,614.3018,94.9438
603.6608,469.3508,691.8478,613.5238,92.9828
601.6888,468.4248,690.6588,612.3358,93.2118
600.8818,470.6538,690.7708,609.9938,91.5018
602.2278,469.6728,690.3118,611.1548,91.9158
601.7938,468.6528,691.9798,612.4688,93.1948
600.8438,469.5748,692.0948,613.3048,92.8118
601.5808,469.0318,692.1718,610.8248,93.1038
599.8168,470.8368,688.9888,607.9118,93.1778
595.4888,471.7618,688.3128,608.4158,93.3158
593.4698,471.9818,691.9128,604.2518,93.9658
592.1338,472.6618,691.5758,605.1918,94.5108
590.5098,473.2238,691.7888,604.7018,95.0888
588.4628,475.9028,696.3708,604.4798,95.1648
587.9918,473.3458,694.4518,601.5278,95.1798
584.2678,474.5808,694.4178,599.3438,94.9968
583.2288,475.7898,692.3218,597.8018,94.0828
582.7358,477.9948,694.7448,591.8318,93.6238
583.0008,477.2528,692.1718,586.6338,95.0348
580.7248,478.0818,690.1398,586.2128,96.9198
578.3458,478.6238,692.3528,586.0238,97.0468
577.5368,477.1518,690.4248,584.8278,98.4358
576.0198,476.5108,688.8168,581.4918,98.3488
576.7338,477.3058,685.5228,580.6368,100.1368
573.3518,475.9068,688.2008,577.9938,99.7428
570.7728,477.0658,684.6688,576.5708,101.2788
569.1278,477.6988,681.6628,576.5038,101.1488
567.6418,475.9388,681.2908,574.6988,102.6648
566.0978,475.7278,680.9898,571.1548,104.2238
562.1968,474.8138,677.7568,569.7758,104.5358
561.5768,476.7628,678.4948,569.4768,103.9808
559.1468,476.0018,677.2528,568.3048,105.0038
558.6688,474.7948,675.8398,560.9958,107.1208
558.2208,475.1168,672.8588,559.3638,107.8948
556.8918,474.7008,672.0838,557.9988,108.1028
552.6138,474.8018,673.6568,555.1588,110.1828
551.8608,471.6238,671.1088,552.9328,111.5078
549.7748,474.8068,670.1448,550.6378,113.3548
546.9618,474.5968,668.6818,548.3968,113.9988
545.8988,474.0898,671.9578,544.3758,117.3008
547.6598,472.0598,669.8318,541.2638,117.3938
541.4078,470.2218,668.7618,538.5658,118.1708
536.7008,472.3408,663.4308,534.9128,121.5178
536.7518,472.6578,662.5788,533.8938,123.1758
534.8498,470.9928,666.5758,532.6048,124.0128
533.4628,467.5768,665.0198,531.1978,126.0568
532.4298,468.7538,663.1148,530.6908,126.3118
528.8458,468.5088,661.1958,526.4088,127.5468
527.3468,467.5938,661.6618,523.1248,129.4788
527.1348,466.3878,660.3318,520.4378,131.7938
526.9678,468.0368,658.5248,516.5348,136.1088
523.7918,466.0728,659.0908,512.9348,140.1628
521.6718,466.7118,656.6128,510.1978,143.5858
519.9088,469.0078,654.9598,511.4358,148.3568
517.8718,468.2658,654.5798,506.1578,149.4138
517.8078,467.6858,655.6488,505.7618,152.6038
515.7628,467.5588,656.5878,502.7128,155.8468
512.1058,466.1138,653.4378,496.5278,157.4778
512.0228,467.4978,650.2918,497.4098,160.4318
509.9668,466.9148,650.9148,493.7518,163.2518
506.9548,466.2918,647.1128,490.0548,165.5318
507.2618,464.8228,645.1448,486.5168,167.6628
504.4888,462.0278,643.6018,486.2668,171.4418
500.3748,458.5478,643.5178,486.6748,173.6308
499.5128,461.9398,637.4198,484.0598,174.7248
496.7038,456.8798,639.1128,481.6638,176.9498
495.5808,456.1398,635.8238,479.4688,176.9358
495.8068,453.0858,636.2758,475.1088,178.2698
489.5268,452.8178,634.8598,473.1268,180.6628
488.1998,451.0458,632.3648,471.8308,182.1378
486.3658,447.8818,632.3988,472.1208,186.5838
482.4748,448.7348,631.7678,467.6458,187.4068
481.4228,445.2548,631.0028,464.4748,189.8038
478.6788,441.0948,624.9188,463.3538,191.1388
473.9408,441.4578,623.0508,461.8758,193.4248
471.4518,436.0948,628.6518,459.1058,196.9238
468.1768,434.5668,625.2528,457.2318,200.0208
464.4738,435.1028,621.1348,453.5388,200.9088
463.0908,432.9678,622.3728,453.5728,203.4218
461.3458,430.0728,619.7878,451.7218,207.9838
460.2358,430.6768,620.0528,450.1038,207.8808
455.3868,427.6538,619.7008,450.7058,208.4858
454.7168,425.7868,617.9498,449.1788,210.6508
451.7828,426.1308,617.1478,448.6058,213.7478
448.4928,425.8668,614.1308,446.7498,216.6598
445.4228,421.8218,612.6098,445.9138,222.0388
444.8988,421.7818,605.5938,446.4028,224.2548
439.4048,420.6618,602.7448,446.6758,224.4798
437.1208,416.2168,601.7438,446.5768,226.8438
434.5618,414.4258,602.0988,442.2918,229.0498
435.9298,413.0968,600.1068,440.7728,231.1828
432.9178,412.4098,602.0408,437.3628,234.2338
428.1958,408.0448,598.1068,434.6808,236.0828
425.9708,405.2618,592.5568,433.7898,238.2988
424.5718,403.4958,592.2398,429.0078,239.3158
423.4038,402.1688,590.1878,427.8288,240.7198
420.2308,399.5048,584.1698,426.0188,243.1388
420.1618,398.8408,586.4848,424.9288,244.4878
415.6508,397.0968,584.5398,423.2338,247.0828
411.4488,393.9198,580.8528,417.7518,248.1548
408.2758,390.4288,576.4978,413.7598,248.2448
404.7488,389.1708,575.6358,411.6808,249.1738
401.3008,388.1718,575.2088,409.8418,249.7708
398.3368,386.3188,570.7718,409.7288,248.7758
395.2248,384.3678,569.3168,407.9768,249.7438
394.0048,380.6678,566.6298,403.9418,248.4328
389.2908,380.9478,561.5648,402.7528,249.7688
386.2468,381.0178,558.6838,402.6458,249.5168
382.8438,377.9548,557.2068,397.8348,250.0138
380.3738,375.7688,554.6968,396.9788,250.1048
373.2608,374.1548,551.0598,397.9688,249.0478
371.7508,370.6718,549.5388,395.5558,249.7128
367.9398,370.8368,549.9628,393.9028,248.6408
367.6428,370.9618,545.7388,390.8368,246.8998
364.7888,370.5628,543.2128,388.8758,248.6498
358.7918,366.5828,541.8168,386.0808,248.3528
355.7188,366.4138,538.7028,384.7548,246.6208
354.5848,366.2608,538.0138,382.0118,246.0818
350.9998,363.4248,536.0528,382.2338,246.6828
347.7548,362.6818,533.9978,380.2178,246.8238
345.1958,361.5328,528.1228,377.2408,247.8188
341.6008,359.6188,525.1408,374.0398,250.1418
