Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
34.4088,105.9098,85.8418,126.1368,79.1738
32.3168,101.8048,82.2648,122.8588,78.0758
30.0478,98.0058,81.3478,117.6728,77.3428
30.3678,95.1328,81.7188,116.2128,77.0768
29.7418,92.2768,80.9148,113.2288,76.1078
29.3188,87.5528,77.5358,109.3218,76.9408
28.6838,85.3758,77.7708,107.7478,76.1068
28.4578,82.8558,77.6278,104.9598,75.9318
29.8228,79.6078,76.1638,103.8648,73.2788
29.6498,78.2348,75.6998,103.8388,73.4758
29.4058,75.0138,75.1728,103.5978,73.3628
29.2978,73.0928,73.5888,101.5648,73.8018
31.1158,72.7228,71.3828,100.7858,74.3258
31.4928,71.8068,69.7508,100.9208,73.9748
32.0508,72.6208,69.4928,100.3878,74.7688
33.4118,73.4858,67.9388,102.0728,74.2688
35.1298,71.8518,68.8518,102.5428,74.1838
35.2168,72.2628,68.2588,102.4118,73.0488
37.6848,73.1138,66.5678,101.9108,75.2668
40.6688,73.8378,64.9748,103.4178,76.4738
44.9218,73.7568,63.5888,101.9138,76.7898
49.5638,73.5178,63.3088,101.2628,77.7668
54.5188,73.6508,62.7498,98.7608,77.9908
58.5458,73.0918,61.8678,99.6628,81.0898
63.1748,73.2198,61.6398,99.3628,81.6378
66.7828,72.9868,60.3558,98.0558,82.2468
69.8778,71.6868,60.1018,96.5488,84.3388
70.3848,70.2398,60.2048,95.3788,86.5188
73.6178,70.3068,59.5948,93.4138,87.3728
76.1598,68.7188,58.9358,91.5818,87.5728
77.3448,68.6218,58.4768,90.4878,89.4248
80.9828,69.7628,58.9998,88.7958,91.0098
82.7488,68.3478,58.7428,88.6578,93.0848
85.0428,68.4888,58.2228,88.0058,94.6108
87.5608,70.5068,57.1528,88.1038,95.7968
88.8388,70.9678,56.7628,87.6608,98.4748
92.2508,70.6488,56.7638,87.4898,101.1868
95.0778,72.7518,57.6458,88.8628,103.3378
97.7448,74.1868,57.4178,87.6808,104.7848
98.1518,75.0288,56.6938,88.2978,106.1148
101.4358,75.2278,56.3078,87.2728,107.7998
104.3098,77.0488,56.7108,87.3878,108.7528
106.7358,77.0918,58.4338,87.4078,110.4718
107.1178,78.5668,58.2968,86.1758,113.1868
108.7728,80.2878,58.5778,87.5108,115.1108
111.1998,82.9818,59.6108,88.0658,115.1508
112.1458,85.4718,60.7008,88.4318,117.3988
114.3408,86.7718,63.0888,88.9178,121.0628
114.2088,87.7218,65.3508,88.9168,122.7008
114.3398,89.4698,65.4898,88.5198,125.5428
112.7868,90.2308,66.5818,89.0588,128.1888
112.6418,92.0258,68.1178,89.5168,130.0028
110.0638,93.3898,71.7028,89.5438,133.5028
109.8468,96.6958,73.4098,90.6528,137.0178
108.9728,97.1628,75.3058,92.1148,140.8808
107.1628,97.9318,77.7168,91.0648,146.2918
106.8998,97.0658,81.4978,91.1528,149.3288
108.9768,96.4068,84.2288,91.1948,154.6068
109.1348,97.7398,86.0378,91.8508,159.5258
109.1638,97.9598,89.7638,91.9848,163.3628
110.1398,98.5078,93.6568,92.1158,167.8418
110.6598,98.5058,96.7998,92.1258,170.0548
111.2618,98.6238,99.6858,92.9548,176.1128
113.7708,98.8088,103.3128,94.4678,178.9918
116.3818,99.2058,104.1888,95.4568,183.9398
117.5478,99.7938,107.1888,94.9978,189.3998
121.4738,98.2058,108.5128,95.6268,194.0038
124.0708,99.0938,110.8838,97.0758,200.6318
127.4748,99.5768,112.7458,99.2668,204.2078
130.5438,100.3178,111.8988,101.0428,210.0898
133.7178,100.0108,114.1768,102.2758,214.7438
138.2808,101.0318,114.9968,105.1128,218.5788
141.5068,102.0838,116.4258,107.9238,222.5358
146.8238,104.0608,116.8468,109.5028,226.7448
148.8698,105.2938,117.9848,112.6408,234.2268
152.6108,105.3068,119.0848,115.5088,238.7988
156.8828,106.7448,118.6558,117.2868,242.6948
159.9688,108.5218,119.7518,121.5938,245.1468
162.9528,111.7628,122.1108,124.6388,247.6068
168.3198,112.8458,123.3198,127.6128,249.3068
171.1858,114.8708,123.1258,131.3408,251.4658
175.0258,116.4228,125.5908,135.6198,250.9798
179.8548,119.3528,125.5478,139.1158,251.8418
181.5728,123.6008,126.6768,141.9228,250.3788
185.4398,126.8748,127.2558,147.0278,254.1488
186.7848,130.4798,128.0758,151.5548,254.7748
189.8988,134.4698,129.3278,157.3868,254.8908
192.2018,139.6798,131.1358,162.8628,255.9528
194.0478,142.2978,132.2098,166.1348,256.5688
197.6438,147.1558,135.4528,169.7638,256.0498
200.9978,152.2988,138.6998,173.6798,259.6088
201.6748,156.8338,142.5298,176.8688,261.4578
202.6428,160.7778,146.1798,179.5318,261.3808
198.9618,162.3088,147.7638,179.2698,263.9558
196.9528,165.0378,150.1388,176.5158,265.4538
198.6938,166.8178,152.9518,173.7208,264.8808
198.6068,169.8208,156.0488,174.2638,266.1808
199.5208,171.3528,157.1738,172.0328,267.3178
201.4678,172.5358,160.8358,170.2878,267.3558
201.7818,172.7118,161.6118,169.7138,268.8268
200.9448,170.0798,162.9358,169.2538,271.8748
201.0358,170.5708,165.7458,167.4118,271.8068
201.5938,172.3778,165.5548,167.4128,271.1638
200.8098,175.4688,164.9238,167.1308,274.0128
200.9948,177.5588,163.2408,165.7768,275.7038
199.3978,178.7788,161.0068,168.0298,274.6008
199.0358,180.4088,162.3798,168.9188,275.8878
199.9878,182.5908,163.4038,169.8668,278.8768
198.5678,185.0848,164.5968,171.6478,279.8578
199.7568,188.0628,166.3788,172.2138,282.7988
198.7408,192.1578,167.6438,173.5788,284.8948
195.1028,194.0158,170.5798,173.2128,285.1358
194.8408,195.3318,172.1868,172.8358,284.8488
193.8808,197.3708,175.2138,175.5008,285.9778
193.8258,200.2428,177.1828,176.3568,285.4308
193.8818,203.4458,178.5948,178.0018,286.1558
189.6538,208.9868,179.3368,181.7638,286.0638
187.6558,212.9378,180.3148,186.2748,285.8828
186.7318,214.9418,181.2108,189.0498,285.9778
186.3448,219.3718,180.3618,191.3128,286.8948
184.3328,220.7168,182.6828,192.2858,286.8458
183.7708,223.1528,182.8238,194.4988,287.2148
184.2188,226.7478,183.4878,194.5838,290.8398
183.2158,231.0348,184.1318,196.6948,291.3958
183.5868,232.0298,184.4888,198.7408,293.9498
181.5468,234.7228,183.2558,201.8668,296.5108
180.7558,239.4618,184.3628,202.1948,298.3918
180.4038,240.9068,185.7438,204.7418,296.8028
182.3148,243.4738,186.2298,206.9268,296.5308
185.1338,247.2528,186.7378,206.4128,296.2038
187.9808,250.9318,188.7968,208.4318,297.3548
193.6218,257.4488,192.6918,210.3708,296.8498
199.0558,262.8018,192.0688,213.1508,299.4948
202.9338,265.2488,190.1468,215.6658,301.3648
207.8768,271.8308,193.4578,219.1288,303.8448
209.8878,278.6468,195.1108,219.9858,306.4928
211.0988,280.7998,197.1708,221.0628,308.6038
212.3678,283.7948,195.2518,223.4838,311.9108
215.0998,286.0458,195.3958,225.0258,316.6258
216.9728,285.3698,194.7008,226.8328,320.6668
218.5278,286.0508,197.6158,227.1858,326.2308
220.6568,287.9368,198.6188,229.1338,328.3588
222.7928,289.1788,201.8918,231.8338,329.8668
226.8708,292.0668,202.8658,235.8738,333.9478
236.0268,293.1948,206.1788,238.9658,337.2078
242.7098,292.3968,206.1368,239.6678,342.3048
238.6648,292.4698,209.4218,242.6588,343.9928
227.4778,291.4608,209.9488,245.3558,345.3668
219.6618,290.3428,210.8378,247.2788,348.0118
216.5748,288.8408,209.8528,248.7888,351.8628
215.2318,291.4308,209.2048,250.7288,355.9698
214.7868,293.6158,209.3068,251.7828,359.3878
212.2918,294.7678,209.1008,254.5398,360.7718
212.5538,294.3938,209.0718,257.4548,361.6758
215.3538,294.1468,210.4708,263.2848,362.6748
216.3168,292.4638,212.9688,267.7968,363.8248
213.9868,294.5688,211.9778,271.3448,365.8298
215.5158,295.1018,212.9218,276.0158,368.7118
216.2148,298.5628,213.1318,281.9388,369.3328
215.8618,300.2228,214.7788,283.9058,373.4598
216.6658,301.6338,215.1518,288.2258,372.2268
217.1898,302.3058,216.3148,290.5708,373.9248
217.6498,305.5518,218.2848,291.6618,377.5148
217.8578,308.6118,220.4208,293.0838,379.1658
219.2798,309.2178,223.6478,298.2308,385.5868
219.0818,311.5518,224.6968,301.2538,386.4328
220.5868,314.8928,229.0108,307.1788,385.4138
221.8878,315.5688,232.7688,310.4548,387.6538
222.8068,314.0518,234.0208,314.5908,391.4918
225.9928,317.2468,238.2048,317.0588,398.0428
226.3768,318.8768,240.6268,320.4968,400.1018
225.3848,319.5078,243.1368,326.3018,405.7448
225.6238,322.3588,246.7188,328.3448,413.3798
226.0758,326.9978,249.4158,333.7228,417.7618
226.3588,328.0968,253.2268,340.2048,424.8468
228.5948,333.5118,255.5248,345.1368,432.8448
227.7578,336.6138,260.1238,349.7048,440.2728
228.4588,338.2158,263.6618,353.7568,444.3048
230.4678,340.9898,268.9338,361.4468,449.6128
231.4638,344.3478,271.4048,368.1348,457.6608
231.2958,348.2068,277.5158,374.3048,463.7488
229.2458,351.1788,282.5438,377.2578,467.8618
227.0258,353.9558,286.0048,380.7668,470.7198
225.4428,352.5768,289.0818,386.6218,473.9068
225.2928,356.5188,293.9698,390.6178,475.3378
224.6768,357.5728,298.1858,394.8688,481.5778
232.5188,359.7998,302.3948,398.5088,483.7578
235.5578,365.4468,307.6168,401.2028,491.5808
228.7808,365.2798,312.2958,404.7778,498.1578
227.5338,367.4128,315.4748,410.9578,506.9948
225.5588,370.7148,318.0218,414.8578,514.1208
220.8098,371.0998,322.5418,421.2988,519.2098
218.5718,375.2708,325.2028,427.4828,525.7148
219.1208,379.9418,329.4488,432.2768,535.0718
220.2108,383.4758,329.8558,440.3218,541.0378
221.3658,387.7138,334.7748,446.3378,548.4368
224.5598,392.4368,339.5378,454.2738,553.7948
224.7078,393.6948,341.1568,462.6668,559.8358
228.5268,394.8068,344.6448,468.2288,566.6558
231.4968,397.3808,347.7958,476.9558,572.2638
233.7138,399.9428,352.7508,484.7358,573.9748
238.2418,404.0898,357.6858,490.1908,581.5438
238.3008,410.0938,359.3288,496.7098,586.8038
240.3258,414.4288,364.8958,501.2338,594.1578
242.2678,419.5808,367.9918,506.5578,601.8738
245.8978,422.5208,370.1378,511.8918,608.2768
249.3748,428.8708,373.3068,516.7348,618.8608
251.9758,432.5118,375.6218,522.1888,624.4428
256.5218,435.3108,377.0958,529.7918,632.8048
261.5038,439.8378,381.2328,537.1408,640.2848
263.6228,444.3698,386.8438,541.7088,643.5288
266.8468,447.9268,391.0218,549.2958,650.5578
269.9978,450.7278,395.7478,553.7358,655.8508
272.3758,455.1198,398.0978,558.3758,662.9618
277.1478,459.7258,401.4858,564.5678,669.8928
280.3348,466.5898,403.9788,572.7378,675.8938
284.2648,472.0638,409.5848,581.0018,680.9218
285.6858,481.2708,411.1148,586.1618,686.1488
285.5708,482.1658,415.5538,593.4648,686.3298
285.6328,485.5998,422.0498,599.5998,693.0368
287.3358,492.5148,427.5038,605.0428,697.9318
286.1498,499.0088,428.7798,609.4958,699.4508
284.6128,501.8848,431.6858,615.5168,701.9128
286.4208,511.0378,433.5208,622.7348,705.9528
288.5188,519.0698,435.3678,633.6688,713.2598
287.7478,526.9868,434.9568,639.7238,712.5198
289.1218,529.6908,438.3288,647.8448,718.3748
292.2428,533.4298,437.5728,653.7298,720.9978
290.3918,538.4128,434.8218,659.4188,728.2938
292.0548,545.0678,439.7818,661.3458,730.2818
295.1018,552.3968,440.7148,663.9798,733.6298
296.6628,557.3338,439.0368,673.3558,737.8868
296.5048,562.2638,442.8578,683.6468,740.1848
296.6138,566.1888,446.7168,688.4618,740.3828
298.0078,568.5158,447.6298,694.5878,744.4788
295.0638,568.5618,450.5568,698.8718,745.1098
286.7018,568.8448,452.7388,703.8558,747.8178
280.1228,569.7398,456.4288,708.5898,752.2048
273.7438,575.1348,460.6078,709.9818,755.4438
269.2268,579.4878,463.2498,714.7288,757.0818
267.3458,580.5068,465.7388,716.9128,759.0228
263.3768,582.0098,469.4878,719.5988,762.9788
260.7738,582.0638,472.1858,722.6288,768.8578
256.7318,582.6228,475.4648,725.0638,767.9278
251.9818,583.9098,480.2108,726.1448,774.0628
248.2068,585.4558,482.1658,727.6808,774.5738
244.5678,586.7178,483.5498,727.1928,779.4168
241.4748,588.2738,483.7348,728.5308,778.8488
236.4268,586.2428,486.2098,730.6658,778.7518
232.1938,591.1078,488.9088,735.0708,782.2888
228.1038,597.2148,490.7528,733.3998,781.0878
227.2498,601.0718,497.4748,734.6358,782.0938
225.7548,602.7268,502.6138,737.6568,784.6998
221.8788,603.1438,505.0478,737.1388,785.5228
221.7888,599.9318,504.7318,733.3858,779.8768
219.9318,600.3598,507.4658,728.7758,778.8598
219.1928,599.7428,510.0828,727.3648,780.0658
218.2718,601.2488,515.9678,722.5448,780.5548
216.0158,602.9608,521.7878,720.4318,780.0648
216.4008,599.6458,524.7438,721.3448,779.4708
215.4538,598.3088,526.6698,721.8778,776.9378
215.7358,597.7278,532.7588,720.3258,778.0378
215.9968,595.5048,535.3738,720.9298,776.2728
219.2308,594.5848,539.5568,720.9118,773.2188
220.5038,595.3938,541.7528,719.8738,770.7758
222.4178,590.5578,541.0358,721.2968,769.9398
224.5888,587.6038,544.0898,721.8438,767.7418
225.8228,589.1838,543.7458,720.4808,770.3788
226.0948,591.7308,544.3238,719.3668,770.0838
226.7648,591.0558,547.7528,717.0558,773.4428
226.9668,590.5028,549.9328,716.3288,774.9058
228.4408,592.2718,553.6508,718.5298,774.8668
227.3748,594.3568,555.2688,717.4898,777.1078
228.6308,593.0018,559.2788,720.1798,775.6568
227.7398,589.4608,557.7778,719.5878,776.0128
227.5698,588.4258,557.5528,720.4118,774.4518
228.7738,585.5548,559.2898,719.3788,769.1308
230.8788,587.0378,557.1438,718.1948,769.8418
233.1288,586.3678,556.9568,720.3908,767.5398
232.1938,587.0048,558.0708,719.3078,770.6378
234.5048,586.1738,561.1828,719.6498,769.2268
236.5018,584.8778,561.8968,721.9798,770.5618
237.0938,581.6578,566.2768,725.1778,773.4088
238.4188,582.3238,565.5978,731.1508,773.7398
238.0868,578.7298,564.9498,734.3198,775.3818
239.2078,576.9228,560.2698,737.2808,774.1738
242.0328,574.7768,563.2308,740.9018,770.4858
241.0088,572.5208,563.6678,744.2068,772.4828
238.7758,573.0218,564.0088,744.4538,771.3938
239.6538,574.7598,564.1298,741.9428,772.3248
241.2458,571.5098,564.1728,743.3018,774.2338
243.9058,570.6788,564.6838,746.1178,780.0208
245.2228,570.9588,567.0028,745.4768,782.8728
246.8638,571.6198,566.7178,751.9368,784.4058
250.5018,573.0208,566.1568,753.4618,791.2098
254.7008,575.3708,565.8568,757.2778,794.5968
257.0638,572.7168,568.7168,760.4848,796.4388
258.8788,566.3378,567.9548,762.3048,799.1418
260.7378,563.5988,566.0628,758.5498,805.0528
260.1438,563.9508,566.8568,761.2548,808.1118
260.9068,563.3298,568.0368,762.8058,811.8328
261.5838,558.6908,571.4378,766.3588,815.4888
262.7078,557.7698,568.4498,765.4938,818.4748
265.9558,554.4798,567.5068,766.7908,818.5398
266.9768,556.0548,567.7648,768.4238,815.3248
269.0958,552.3938,566.6458,766.9978,819.0218
271.5658,551.0248,563.6518,767.3378,820.3518
274.0158,549.3068,564.9188,770.6828,820.2468
275.7808,549.4588,564.6608,772.8638,818.7618
276.6878,544.9398,566.5038,774.1348,822.3368
278.3948,544.9618,564.5928,775.1488,816.6048
279.2448,545.9898,567.9818,779.3528,815.9568
278.8398,543.1758,568.9478,781.0038,813.8018
280.4358,543.1678,569.3498,780.9838,813.1288
281.4278,545.4238,571.5698,775.0498,811.9408
