Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
478.1694,567.9754,614.6484,614.6734,333.7034
472.9764,567.8464,618.9554,607.7474,332.7674
466.0814,569.6734,622.8024,603.2424,329.8234
459.0004,566.4624,626.9774,595.5744,330.5184
451.4754,567.0294,625.7144,585.1784,327.1574
444.7924,566.6124,630.1964,580.1304,322.2844
437.4544,562.8604,633.6574,573.5354,322.6044
428.1904,560.2314,635.4954,565.1364,321.0184
419.5524,555.9014,637.3814,553.5644,322.3834
411.5374,549.3054,638.1564,544.4754,319.0684
403.0314,542.4204,636.0724,530.3164,318.2064
398.6994,536.0964,633.2674,523.5154,315.3754
395.8964,534.9754,627.7724,514.4054,317.7314
387.8344,523.4534,621.3704,501.1244,317.4204
382.6544,517.0184,612.7694,488.4124,316.3124
372.3354,508.9074,608.3754,478.4294,315.2854
366.8684,499.8004,603.0614,462.9754,323.1874
363.2414,489.7344,595.7934,449.1244,330.1694
360.2784,477.7424,588.1094,437.7754,331.3644
360.9194,466.8314,581.5364,425.3124,324.8764
353.7474,459.8014,572.7874,420.3794,321.6494
349.6224,448.6054,565.8114,413.0654,319.2364
349.4124,435.3664,558.9124,404.5554,315.2824
348.1504,421.2494,552.6834,397.1524,307.9734
344.3104,405.5254,545.9494,389.9764,301.2474
337.3024,395.9354,536.4064,381.2624,296.8094
332.8054,384.2834,524.6504,369.7604,295.1514
325.3374,373.6244,510.1794,359.3144,291.7354
317.1144,358.7854,495.3184,349.7224,288.6584
308.8744,347.7234,479.6524,335.3814,285.2704
299.4694,332.7644,464.9254,323.4854,287.0444
288.6674,319.2884,451.4984,313.1284,282.6724
280.8234,302.8664,440.4914,302.3394,277.3064
273.3574,288.0894,430.1914,290.0644,276.4544
271.3974,273.0464,421.3974,278.4574,272.6084
271.1914,256.1874,411.5394,266.7644,267.2224
273.2794,244.6904,404.8704,252.9204,264.2774
272.6914,230.3184,391.8924,242.1794,260.3954
274.4944,219.0424,384.0454,231.1754,254.5974
268.7804,210.1624,377.3574,220.1414,247.5344
263.4534,201.1054,371.1454,208.3984,242.8024
258.0524,192.3254,365.2774,197.4354,236.9804
259.8134,182.9634,362.9874,186.7884,232.1634
259.2354,175.9014,359.3914,176.5864,226.9134
259.9604,166.8584,347.8384,165.7464,220.7184
258.0034,158.1254,337.7104,155.0374,218.7424
258.9444,148.8214,324.4934,145.9834,215.9744
257.8944,144.1474,306.3664,136.2504,214.1204
254.6584,138.3754,290.3364,126.5804,211.5794
253.7554,131.7484,277.9894,117.0124,210.2374
247.7424,123.5644,267.5234,108.8014,207.3824
242.1274,114.9424,257.9924,98.4584,203.2534
236.2844,106.7714,245.3284,87.3384,197.6044
227.3014,99.9004,235.2934,78.5314,192.8644
219.4274,93.3034,225.7534,69.9454,189.2094
210.2044,86.1854,218.6394,60.2924,183.3874
197.1524,80.4904,210.0524,52.0484,177.5294
183.9274,74.2174,204.2824,44.8974,172.0814
172.2004,70.5154,196.5154,39.8394,169.6764
160.4004,65.9374,188.9274,31.9824,163.0974
144.8504,62.8214,183.5084,25.4894,158.0654
132.0904,58.3954,179.4324,N/A,154.2204
117.7144,53.3194,176.3764,N/A,147.8394
100.4954,47.5914,171.7394,N/A,140.2334
85.5234,40.7474,168.6404,N/A,134.5544
68.3244,34.0644,167.7144,N/A,129.6534
50.7974,25.5204,163.9864,N/A,124.3454
35.4174,20.4094,159.8044,N/A,117.6914
18.5864,13.2604,158.4344,N/A,113.0694
2.7974,8.0574,153.2514,N/A,108.4964
N/A,2.3004,148.0114,N/A,101.5304
N/A,N/A,142.3424,N/A,97.9404
N/A,N/A,135.9894,N/A,95.5794
N/A,N/A,133.2144,N/A,90.6874
N/A,N/A,128.6034,N/A,87.5964
N/A,N/A,124.2544,N/A,84.2784
N/A,N/A,118.5444,N/A,80.7434
N/A,N/A,114.5304,N/A,77.5104
N/A,N/A,109.4854,N/A,75.9604
N/A,N/A,103.3604,N/A,73.0774
N/A,N/A,98.0334,N/A,68.2084
N/A,N/A,91.9194,N/A,65.6734
N/A,N/A,85.5644,N/A,62.0914
N/A,N/A,78.7524,N/A,57.3324
N/A,N/A,72.5704,N/A,54.6494
N/A,N/A,64.1494,N/A,50.5564
N/A,N/A,58.4194,N/A,47.0184
N/A,N/A,51.8194,N/A,44.1254
N/A,N/A,45.0074,N/A,39.4794
N/A,N/A,N/A,N/A,37.1384
N/A,N/A,N/A,N/A,33.5854
N/A,N/A,N/A,N/A,30.1294
N/A,N/A,N/A,N/A,28.6434
N/A,N/A,N/A,N/A,25.3394
N/A,N/A,N/A,N/A,22.0674
N/A,N/A,N/A,N/A,19.7114
N/A,N/A,N/A,N/A,16.2674
N/A,N/A,N/A,N/A,12.5234
N/A,N/A,N/A,N/A,9.8594
N/A,N/A,N/A,N/A,7.7314
N/A,N/A,N/A,N/A,5.2914
N/A,N/A,N/A,N/A,3.7054
N/A,N/A,N/A,N/A,0.9434
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
