Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
107.57124,75.35254,74.43024,70.69924,71.70524
108.93724,75.91114,73.91324,66.91024,70.01324
108.18524,76.74254,72.80424,63.49624,71.22324
107.08324,76.05634,72.18924,60.76024,70.56824
107.92024,75.80004,70.51224,58.65824,68.71924
107.52124,76.03764,67.39024,57.02224,66.84024
107.88924,75.28874,64.27624,56.17524,65.66124
109.04724,75.10424,63.24624,54.74524,63.77924
107.03224,76.15954,59.89224,54.70524,63.46224
104.48724,75.33614,57.44824,54.00424,61.78724
102.75024,74.67184,55.54924,52.44224,61.57124
101.39624,74.03964,53.30924,51.27724,61.33324
97.14724,75.72794,52.30124,51.34524,60.67524
92.39824,74.78744,50.84424,48.65224,59.27824
88.77824,74.82994,50.44024,48.45524,57.00824
85.10624,75.55884,50.04624,48.76824,55.42624
82.34724,75.84354,50.06924,48.00424,54.57324
78.99224,75.82734,47.72124,46.63824,55.06124
76.78624,74.30424,46.64224,46.58024,54.29624
74.99424,71.82914,45.78924,47.39524,53.72324
74.17824,68.72424,44.63424,47.75024,53.16324
72.70824,67.26934,41.16924,48.18124,53.71924
71.78524,64.65544,39.99024,48.35924,54.29424
70.57424,62.75044,39.16524,49.75024,55.53524
69.90524,60.38024,39.85424,49.21224,55.93624
68.16024,57.93664,41.05924,49.87824,55.46724
66.20524,57.28694,42.14124,51.26424,55.16424
65.76824,54.39314,43.40024,52.13224,56.22824
63.87724,52.52854,44.32224,53.14924,56.91424
62.91424,50.11894,45.19124,54.20524,58.84924
61.77924,50.19304,46.82924,53.72924,60.30124
59.69824,49.34864,47.89924,55.19924,61.90624
59.14024,49.25644,49.29524,55.20824,62.52724
58.24424,48.47164,50.47324,56.17424,62.34324
59.79224,48.47464,50.81324,56.90124,63.56324
59.61224,47.68234,51.46124,56.63424,65.81324
59.31524,48.21784,51.77024,56.96224,65.93424
61.01324,47.49444,52.11724,57.51324,65.38624
61.95424,47.54274,54.77724,57.57924,66.84724
63.03724,47.74564,56.03124,58.17624,67.51524
64.06524,47.26104,56.35724,60.12824,68.59524
64.52924,47.45524,58.09624,59.78124,68.14524
65.64924,48.65664,60.31224,61.89224,69.04124
67.15824,49.39744,62.05324,63.37724,70.87924
67.01324,49.41674,63.55124,63.49824,71.96924
66.70424,50.11874,65.78924,64.12324,72.95024
68.55324,51.28194,67.68124,64.95524,73.28624
70.33524,51.01024,69.44224,68.17724,73.79924
72.65724,51.93344,69.45624,70.41424,75.51824
74.31624,51.09564,70.49124,74.09324,76.61524
76.45324,52.16984,70.54324,75.90824,78.50524
80.05724,53.72344,70.67024,76.25824,78.55324
82.30724,54.22074,71.14224,75.98124,78.35524
83.50824,55.12604,72.26124,76.03624,79.71724
84.34324,55.41544,73.04724,77.58124,82.01224
