27.85023111,41.71773111,43.17033111,55.65993111,32.67993111
27.59993111,42.78353111,43.42073111,64.70743111,32.84393111
27.40413111,43.37393111,43.28123111,68.44713111,32.61513111
26.32853111,44.46353111,41.99253111,66.79433111,32.43103111
25.86553111,43.97233111,40.60673111,59.71923111,32.30763111
26.06293111,42.65563111,39.51863111,52.96743111,32.75753111
25.84323111,41.79903111,39.03413111,47.41473111,32.41723111
25.68993111,40.90333111,38.01613111,41.35313111,33.54173111
25.06483111,39.80293111,36.76173111,38.25313111,34.26623111
25.44703111,38.60773111,35.07473111,35.70283111,34.68073111
26.31853111,38.78883111,34.91603111,33.20813111,34.13273111
25.74343111,38.58293111,34.28213111,32.06413111,33.99753111
25.86123111,38.51013111,33.08383111,31.10753111,33.92753111
26.27763111,38.64273111,32.36743111,30.28453111,33.95113111
25.08713111,38.58653111,33.04423111,28.36133111,33.29863111
26.50243111,38.29903111,33.72683111,28.47073111,32.72923111
26.08033111,38.88503111,32.99423111,27.89993111,32.11883111
26.12833111,38.50083111,32.70333111,28.37133111,31.97533111
26.20473111,39.09833111,31.25123111,28.25153111,31.80663111
27.62163111,38.36783111,31.65353111,28.02203111,31.80453111
27.64763111,38.33403111,32.19253111,28.21283111,32.00663111
28.07983111,37.83803111,31.95583111,28.54523111,31.89403111
28.80713111,37.58763111,31.82573111,29.05113111,30.52453111
28.46713111,37.32673111,31.95853111,28.05153111,30.88673111
28.32733111,37.88443111,32.00613111,28.03393111,31.02113111
28.97663111,38.66253111,31.88593111,28.47543111,30.95513111
29.80983111,40.23973111,31.82913111,29.28933111,31.27803111
30.39313111,39.27363111,32.09503111,29.52753111,30.89453111
29.84603111,39.93033111,31.20273111,28.78703111,30.15183111
29.73803111,40.23083111,31.87763111,29.79233111,30.33263111
30.16183111,40.39453111,31.38173111,29.64263111,29.88093111
30.79593111,39.83623111,31.18033111,29.45983111,30.09943111
30.75513111,38.81963111,31.38413111,29.15763111,29.22743111
31.46883111,37.55433111,31.32433111,28.73503111,29.26423111
32.11713111,37.61243111,31.43483111,29.15823111,29.07933111
32.11683111,37.29573111,31.27003111,29.81903111,28.88263111
32.30713111,37.40303111,31.93593111,28.95313111,28.92163111
33.39993111,38.14333111,31.00883111,29.54803111,29.97233111
34.27563111,37.77383111,31.51483111,29.56263111,29.82883111
34.73713111,37.11253111,31.37023111,29.65333111,29.63263111
34.54633111,38.28223111,31.65793111,30.29083111,29.43253111
34.30573111,38.11863111,32.73223111,30.24053111,28.71963111
34.52673111,38.83813111,32.91503111,30.32813111,28.91013111
35.81253111,38.34883111,34.19583111,29.81013111,28.85013111
36.94113111,37.12503111,34.34963111,28.65523111,29.08483111
37.03523111,37.65773111,34.42993111,29.24283111,29.36583111
37.58493111,36.27303111,34.37113111,29.32193111,29.34403111
38.93543111,36.13673111,35.09183111,29.05293111,28.37573111
40.71223111,36.40143111,34.92863111,29.20473111,28.56263111
41.92053111,36.60033111,36.19483111,29.84053111,27.91933111
41.79603111,37.08173111,36.24563111,29.69383111,28.58103111
41.25693111,36.51483111,37.79283111,30.53293111,28.72733111
42.31723111,35.90943111,38.90633111,31.95863111,28.60603111
42.30013111,35.35993111,38.40913111,31.87043111,28.62353111
41.85123111,36.00813111,38.72113111,32.28243111,28.32113111
41.71713111,35.35843111,38.78903111,33.31273111,28.79413111
42.97513111,36.12033111,38.41603111,34.03423111,28.86523111
42.83033111,35.70883111,38.50193111,35.50333111,28.23523111
41.72393111,35.30633111,38.80533111,35.57513111,27.94313111
40.47213111,35.83943111,39.66873111,35.09213111,28.09653111
39.86733111,36.36313111,40.66603111,35.53373111,28.86613111
39.43013111,35.31703111,41.21623111,36.12193111,27.83633111
37.91063111,35.26003111,42.04133111,35.38483111,28.52533111
37.30303111,35.69083111,41.87563111,35.88123111,29.26993111
36.49713111,35.61703111,42.29593111,35.82173111,28.27063111
35.32703111,36.39143111,42.84523111,34.42243111,28.20203111
34.98483111,35.55913111,43.09073111,34.45973111,28.45963111
33.96663111,36.21913111,43.34473111,34.47943111,28.90383111
33.57853111,36.10403111,43.15693111,34.78493111,29.10163111
33.68953111,35.64223111,43.52123111,34.52763111,28.97893111
34.22943111,36.06773111,43.01243111,35.05853111,29.02893111
33.72903111,36.44893111,43.83203111,35.80113111,27.64483111
34.15443111,37.17773111,43.55113111,36.66763111,27.99413111
34.45843111,37.17073111,42.39323111,37.47783111,28.31883111
32.99623111,36.42083111,41.68523111,37.28893111,27.15093111
32.86303111,36.57553111,40.99033111,36.34813111,28.38573111
32.97073111,37.39443111,41.06303111,36.08273111,27.91213111
34.34413111,37.00933111,40.85733111,34.88453111,26.77003111
33.37403111,36.16843111,40.37143111,33.43913111,27.95293111
34.63533111,36.19393111,41.09383111,32.08633111,28.26893111
34.26793111,36.26383111,40.69333111,31.82203111,27.73483111
34.81783111,36.01393111,41.36173111,31.27633111,27.49193111
35.28843111,36.62883111,41.41403111,31.17433111,26.79853111
35.38513111,36.01963111,41.68393111,30.36333111,26.74763111
36.25153111,36.53633111,41.76953111,29.97453111,27.46473111
37.10323111,36.10573111,42.15703111,29.94313111,27.50643111
36.91623111,35.64513111,42.08153111,29.97383111,27.02623111
37.81073111,35.29433111,42.09323111,30.67143111,26.98763111
38.39083111,35.61013111,41.62393111,31.33733111,27.14583111
39.23003111,35.31723111,40.49603111,31.00813111,26.56503111
39.79343111,35.92783111,40.97613111,31.22223111,26.32113111
38.45833111,35.17033111,41.22033111,30.84883111,26.71673111
38.98353111,35.49403111,40.35583111,31.11603111,27.20833111
39.48883111,35.77633111,40.62463111,30.49743111,26.72043111
38.98893111,35.40763111,40.43823111,29.46113111,27.97063111
40.06413111,35.49813111,40.18633111,30.12353111,27.64503111
39.84353111,35.77743111,40.47943111,31.00243111,26.95583111
38.28843111,35.16923111,41.61323111,30.36133111,28.09153111
38.74843111,34.71323111,42.11963111,31.19273111,28.26123111
38.96403111,35.33943111,42.50053111,32.64523111,27.91913111
38.49603111,35.66953111,42.11963111,33.12883111,28.02533111
37.91373111,35.60353111,43.79413111,33.09863111,27.73993111
39.38223111,35.07773111,42.95933111,33.13053111,28.01703111
39.59323111,34.52393111,43.58633111,34.05833111,28.94073111
40.57523111,34.64423111,44.30423111,35.11963111,29.23793111
41.01323111,35.09973111,43.49863111,35.56053111,29.26373111
41.72393111,34.69393111,43.18523111,35.88683111,28.81223111
42.40033111,34.94633111,44.96963111,36.39183111,29.14113111
41.06693111,33.74803111,44.11663111,39.11433111,28.73043111
40.20463111,33.92303111,43.45973111,39.98073111,28.87183111
40.13673111,34.25753111,43.63583111,40.42723111,29.73633111
39.33363111,34.38023111,44.83773111,41.12103111,30.97503111
38.44633111,34.51933111,44.44463111,40.86473111,30.25563111
38.64433111,34.32183111,44.61823111,40.10473111,30.63603111
39.51473111,34.50863111,44.70813111,40.56323111,31.04133111
40.42273111,34.60243111,44.50523111,40.54323111,30.56063111
40.42183111,34.10963111,44.57573111,41.71333111,31.65933111
40.26693111,35.45933111,44.04253111,42.63133111,32.83253111
40.88713111,35.14373111,43.76763111,44.87093111,31.62893111
