171.8036,137.4136,122.5136,200.5996,152.2906
171.0056,138.1386,124.7126,199.0126,154.5496
171.6176,139.0706,128.0516,198.2436,155.1866
171.2736,140.8876,129.1526,194.4146,153.9636
170.6166,144.6206,131.6736,194.9436,155.4136
171.8436,145.8846,134.3576,191.3396,157.6576
171.1796,147.4856,136.2886,189.8516,160.6406
171.5576,148.2046,140.0776,189.6206,166.1116
170.6696,147.0576,142.6846,186.9226,172.2626
168.8016,146.1996,147.3516,184.7566,180.1256
166.8766,146.4586,150.7076,183.5766,193.3066
167.8476,146.6976,154.5906,182.6016,203.8896
166.1846,143.8206,159.1156,182.4616,215.1916
165.8986,141.0836,163.6186,180.3536,222.5356
166.2686,135.8696,169.8026,178.3396,228.8766
166.2546,133.2886,176.0286,175.6746,231.9216
167.9456,131.8656,180.9876,175.4296,232.1626
170.2046,130.5646,186.1016,175.4646,231.8516
172.3566,130.6646,191.6396,175.8826,225.3576
174.4956,131.2956,192.7546,177.2166,221.0096
176.6696,127.9146,196.6036,178.2606,216.2786
182.7096,124.5466,199.2696,180.5446,209.3926
187.6406,122.3176,202.6936,180.7226,203.2846
191.3366,120.8526,203.7846,182.0336,196.7806
196.2876,119.2026,206.9066,181.0656,186.8686
200.3846,120.2306,212.3786,181.5626,178.0566
202.0376,120.4376,218.1936,177.8646,170.0566
203.3036,120.9676,221.9136,176.2366,160.1506
202.0336,121.8936,224.6866,173.8686,150.8616
201.2796,121.0856,225.3726,170.7126,141.6776
202.8976,123.5356,222.3086,171.5006,131.1866
203.9876,124.0446,218.1626,170.2136,116.9996
208.4496,125.0726,214.9556,168.4016,106.1266
208.0346,127.2426,208.3016,164.2696,96.8856
208.5536,132.8676,201.4686,161.7166,87.5306
209.4616,137.4316,195.1596,156.5316,81.3806
211.7066,142.3686,189.1326,152.0616,76.9596
214.7596,147.4826,183.9276,147.4746,71.7806
215.8956,149.3146,182.5996,145.3746,68.8626
222.6446,151.9896,184.9566,142.5646,64.5646
227.8386,152.9466,188.2716,137.0586,62.1906
231.4016,152.0706,194.0566,133.4936,60.1746
