Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
1461.4898,1499.6768,1684.8118,1315.5168,1627.3848
1476.2128,1507.5548,1699.1278,1321.1688,1628.6918
1497.5668,1522.1658,1715.3018,1335.0848,1631.5318
1506.2318,1548.4588,1741.0728,1348.9958,1630.5768
1523.5308,1572.7378,1764.1438,1359.5908,1627.8618
1539.0218,1592.8948,1780.1858,1363.8838,1628.4218
1555.3168,1607.5208,1792.2908,1365.1718,1627.4778
1566.0838,1625.5928,1803.8638,1365.5558,1630.8428
1572.8298,1643.2978,1816.7808,1371.9628,1629.7558
1578.2648,1661.4048,1833.0168,1368.9268,1627.8708
1579.9448,1683.0678,1850.7608,1363.0258,1624.7848
1585.3548,1706.0008,1859.9758,1363.5218,1610.8908
1588.0338,1725.7608,1871.7768,1368.5658,1603.3678
1588.4098,1743.0878,1882.9398,1371.9168,1598.1488
1590.4998,1761.4078,1887.6958,1376.1808,1588.2138
1588.1768,1781.1758,1887.6008,1385.4818,1583.0278
1591.5048,1805.3858,1883.1638,1394.6088,1587.6648
1604.9598,1826.7458,1896.4798,1399.1988,1592.0528
1609.0878,1852.0348,1894.4668,1401.7388,1588.8408
1608.9548,1872.8668,1895.0038,1409.7918,1581.0738
1615.4028,1891.5088,1903.1848,1421.3018,1573.2228
1623.1808,1900.0958,1907.5158,1429.5078,1568.2818
1634.9548,1920.5558,1913.3428,1446.1838,1566.8618
1630.9358,1939.5958,1915.8698,1456.4398,1558.9608
1626.4428,1951.0838,1926.1988,1475.2568,1545.6548
1622.7698,1960.0728,1934.1518,1494.5178,1527.5398
1629.3528,1976.5818,1940.7838,1512.4938,1515.9458
1624.6258,1989.5298,1945.0408,1526.6938,1513.9658
1639.0718,1991.0468,1957.1528,1549.9448,1512.3248
1642.8378,1993.4498,1973.6488,1563.6338,1508.4648
1661.6288,1995.8008,1980.8798,1580.4788,1502.0348
1675.4608,2000.0638,1986.9948,1589.6318,1498.5588
1687.1938,2002.5028,1984.1268,1602.5578,1487.6608
1705.7628,2025.0308,1986.9068,1605.1498,1485.9458
1722.7198,2032.8378,1976.0198,1611.4858,1492.4978
1749.9478,2053.4688,1974.8038,1622.8128,1501.1278
1770.1268,2081.9318,1969.4118,1620.4498,1506.2998
1786.3858,2095.5628,1961.7718,1619.1288,1515.2878
1801.4908,2109.1898,1956.1778,1614.5368,1527.3438
1818.6548,2114.9208,1960.7978,1613.9938,1535.0868
1834.4018,2132.5158,1959.5378,1621.9128,1538.5598
1849.2818,2148.9168,1953.2358,1626.2528,1541.3468
1859.4118,2152.6508,1947.6088,1629.9408,1545.0398
1874.6778,2167.4668,1945.5478,1622.2408,1551.5218
1883.1828,2180.0238,1943.9128,1618.7998,1557.9838
1887.0518,2173.0368,1946.7958,1618.5688,1566.1068
1899.6528,2172.6308,1952.0608,1612.3738,1565.5438
1916.1338,2180.3978,1969.9438,1598.9028,1554.6158
1921.6748,2183.7818,1984.8268,1571.3138,1550.6738
1929.2588,2197.2258,1986.2218,1542.1918,1550.7188
1937.2178,2215.9318,1988.9568,1519.9388,1559.0028
1946.0308,2227.3948,1983.5908,1507.8768,1571.0388
1948.8018,2239.8698,1985.7318,1498.4038,1586.1028
1940.9358,2263.6318,1984.5268,1484.7738,1596.8708
1939.1998,2283.7938,1988.9458,1471.3548,1614.5498
1928.4648,2303.7658,1981.7488,1460.9558,1635.5238
1919.7828,2314.7098,1981.2388,1454.6048,1652.0948
1914.9498,2332.3248,1975.6118,1442.3068,1675.3688
1913.4498,2329.1248,1976.6028,1431.3878,1696.9178
1911.1628,2337.1848,1975.0698,1414.3118,1710.7138
1910.1608,2339.6258,1969.6718,1394.4028,1718.0668
1918.6788,2333.4028,1948.0388,1367.5058,1726.8478
1926.2008,2329.6758,1929.8048,1343.1208,1745.2628
1928.7398,2312.7238,1919.5978,1324.5958,1770.2998
1938.0918,2297.6218,1910.6338,1313.1668,1793.0178
1945.1388,2293.0808,1904.6558,1311.3868,1807.5708
1956.6368,2284.2308,1905.3748,1314.3088,1810.9708
1965.4048,2295.3708,1901.0168,1329.3058,1819.0598
1973.8158,2299.6408,1904.9408,1341.3218,1824.6668
1992.0078,2304.0458,1901.0568,1359.1158,1840.7928
2009.4118,2307.1848,1892.6818,1373.9148,1848.6728
2027.4998,2315.8528,1891.5828,1400.0378,1862.0148
2045.3048,2323.4608,1895.2848,1421.6068,1877.0928
2062.6638,2327.4638,1892.0638,1441.0448,1885.1448
2062.8208,2328.3098,1889.0588,1459.6288,1899.7928
2070.6998,2330.3648,1877.9848,1465.1178,1908.6738
2077.5318,2334.7428,1862.9238,1468.9398,1919.9758
2086.7118,2342.0908,1848.7158,1477.4108,1946.3768
2091.3308,2359.1888,1830.2838,1477.9438,1969.4268
2097.0088,2371.4698,1812.8088,1472.9518,1985.4148
2100.7088,2383.0728,1798.4408,1460.9148,2000.3828
2110.5078,2392.8688,1776.4838,1439.8778,2019.1688
2116.2838,2395.9758,1762.9608,1423.7038,2034.8198
2119.0198,2400.6958,1744.5648,1421.0378,2049.0368
2126.6378,2409.7548,1738.7978,1410.3748,2055.1538
2135.1948,2410.1808,1739.8338,1406.4768,2064.7948
2138.6238,2411.4968,1738.6618,1401.1908,2074.1118
2137.6638,2416.4758,1740.7198,1396.1428,2085.2748
2134.6728,2412.6518,1744.4208,1393.5758,2086.8008
2129.6528,2409.3008,1748.0008,1378.4908,2083.3128
2127.7868,2406.3988,1754.2068,1368.2378,2090.0878
2129.3488,2404.7328,1761.1468,1362.8138,2087.9438
2126.3738,2393.2048,1762.8768,1359.6658,2080.6548
2124.4038,2390.7838,1774.1138,1356.4418,2074.0338
2128.9618,2388.2578,1792.8588,1342.4318,2068.4158
2136.2398,2375.6708,1805.4638,1336.8768,2062.6858
2136.7058,2355.3628,1803.6848,1326.1238,2049.2888
2131.8598,2346.0388,1796.7678,1317.4938,2044.9518
2122.1128,2327.5458,1782.8018,1304.0868,2034.7038
2113.2678,2297.5888,1777.6538,1297.9688,2036.6338
2098.1338,2274.4828,1779.9298,1290.7708,2044.5008
2084.5518,2265.3008,1774.9778,1293.8308,2047.8618
2071.9258,2274.0308,1778.0108,1296.6128,2041.8828
2055.4278,2272.9938,1780.4158,1295.2088,2049.8918
2038.9388,2275.8168,1782.4788,1294.9728,2061.9228
2024.6678,2278.9608,1779.8388,1300.6278,2067.2898
2014.8308,2274.4548,1782.2938,1299.5148,2073.4528
2010.4038,2278.0978,1785.8868,1303.4858,2084.2098
2019.2748,2281.5148,1782.8848,1304.5558,2101.0228
2027.7348,2284.4988,1781.3078,1311.7348,2105.0398
