Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
733.5862,1348.1962,1676.9902,1674.6152,1942.1112
728.8782,1377.3052,1678.6832,1678.4252,1977.0912
726.5982,1401.4792,1682.0112,1692.5972,2024.7722
723.9652,1421.9992,1675.5742,1699.2732,2069.4092
713.6272,1431.1772,1664.1822,1706.6412,2101.4222
705.0092,1440.1042,1657.7712,1715.1032,2131.3242
697.3072,1451.9852,1660.2032,1731.3302,2153.9532
697.3082,1463.7672,1669.1862,1748.0792,2156.0372
695.5402,1463.3442,1687.1572,1767.8642,2155.8312
682.2212,1475.2162,1713.1432,1778.4882,2156.2232
673.2812,1488.0642,1741.3422,1800.4732,2151.2412
676.5592,1507.9482,1762.0222,1809.6902,2143.8832
679.8312,1521.4252,1774.3232,1821.3802,2133.4632
676.3912,1517.4712,1792.0412,1831.6012,2117.5102
677.9462,1524.7382,1795.6012,1841.0322,2111.4382
685.4262,1532.8462,1804.0212,1857.8922,2107.8632
685.9052,1532.8472,1818.1852,1871.0782,2089.6472
687.4102,1542.0402,1824.6172,1875.8782,2076.0972
692.7372,1550.7762,1844.6652,1884.1992,2070.9042
708.3082,1551.5822,1856.4232,1896.2542,2065.5432
733.1412,1563.0952,1878.7112,1904.5732,2047.5262
759.8482,1582.8032,1884.5122,1911.4702,2015.7542
797.3422,1595.0282,1901.3662,1922.2272,1998.0682
837.7252,1598.3662,1915.9552,1931.3562,1975.3002
869.6862,1595.8082,1927.5082,1939.9892,1942.7802
892.0772,1590.6042,1949.7812,1951.3892,1915.9042
901.5522,1582.0482,1983.0482,1960.9862,1920.0142
920.8012,1580.3342,2006.8072,1983.8522,1926.6532
947.6412,1580.4892,2023.7272,1996.7152,1948.5082
978.3672,1592.5732,2035.0482,2013.1662,1981.9182
1008.1192,1614.5052,2048.4342,2033.9962,2006.6012
1042.4042,1615.2312,2063.2782,2068.6622,2028.4732
1076.7642,1615.0652,2077.2002,2095.8222,2046.8652
1126.3772,1617.5152,2078.3142,2106.3542,2055.7302
1175.8622,1618.7932,2075.8252,2119.5852,2069.3502
1223.0732,1612.3392,2070.8432,2135.9102,2080.4012
1261.7282,1602.4532,2084.5952,2139.2252,2081.7002
1290.6092,1591.8542,2109.0922,2148.8522,2083.3932
1317.2902,1568.0742,2136.6462,2160.4542,2082.3632
1333.5452,1553.2992,2150.9112,2172.1852,2092.0462
1358.7752,1544.7512,2161.9892,2180.2572,2097.5882
1379.2762,1547.4362,2173.3912,2192.9992,2105.5632
1401.1322,1547.9992,2192.5522,2216.5752,2120.9892
1426.2532,1548.1602,2211.5842,2244.3782,2147.2692
1446.5352,1558.2072,2237.5892,2269.4502,2177.6142
1467.0882,1577.5062,2264.8602,2275.8112,2194.3772
1491.5112,1598.7362,2277.6252,2284.8162,2224.4152
1510.8422,1611.2652,2291.5562,2293.6542,2243.9772
1529.1352,1616.5912,2307.3462,2315.8322,2257.3182
1536.2172,1620.1082,2325.0872,2339.4392,2265.9172
1540.7452,1621.7052,2341.1212,2359.0872,2277.5762
1544.5922,1632.2462,2355.4032,2380.0892,2289.2462
1553.6412,1648.8342,2364.6082,2411.9592,2290.6632
1581.7472,1657.9102,2383.7132,2444.2232,2301.5022
1598.9042,1655.6402,2399.4902,2466.1012,2307.9252
1613.9812,1640.9952,2401.0362,2483.8802,2307.4622
1618.9892,1623.7292,2398.0452,2498.2942,2313.9482
1626.0952,1624.0902,2403.4042,2506.5682,2316.9012
1644.4582,1617.3242,2414.0612,2517.7812,2324.5922
1660.2052,1622.1132,2426.2502,2535.3112,2334.7682
1667.2082,1624.7102,2437.2152,2553.7372,2348.3262
1667.9102,1618.6902,2443.3832,2567.4512,2364.8212
1675.4342,1611.4082,2453.3302,2581.7862,2383.4952
1675.2002,1613.6502,2463.7392,2607.3252,2397.5002
1681.8722,1624.6442,2467.0212,2626.1752,2405.1892
1688.9882,1636.6532,2475.9292,2623.5832,2408.5882
1689.2512,1632.8832,2480.6312,2615.4042,2401.1832
1699.1652,1629.6902,2489.8672,2613.1792,2397.2662
1708.2142,1630.4052,2498.6682,2620.2352,2402.3562
1716.6162,1637.0652,2511.5442,2622.3402,2389.6062
1728.4812,1640.3102,2519.0112,2615.4932,2387.7872
1737.9632,1643.3542,2529.5402,2595.0002,2373.5702
1747.9072,1642.3302,2532.6032,2575.6982,2378.0782
1750.5822,1622.7722,2529.6192,2569.3322,2387.1132
1767.2312,1613.6282,2522.6032,2582.2592,2388.2632
1776.3002,1604.3102,2512.4222,2605.4802,2397.2772
1779.8962,1607.1512,2513.4042,2625.0762,2403.0272
1787.7802,1607.1522,2524.3102,2638.1012,2407.6072
1797.8612,1599.7332,2536.9312,2647.8382,2406.7482
1805.0202,1594.8992,2537.6042,2653.9212,2405.1402
1801.9942,1597.6222,2530.3982,2656.2312,2392.2982
1803.1592,1607.1192,2535.9282,2652.7572,2387.3662
1810.1412,1613.1392,2547.3022,2641.0472,2387.2182
1819.3812,1631.2222,2558.3222,2626.9792,2385.8272
1830.8802,1643.1652,2562.1182,2623.4252,2374.3692
1841.8182,1649.3282,2568.4462,2620.5502,2364.3372
1866.7812,1648.2112,2567.5272,2614.0422,2368.0892
1885.2012,1642.5622,2572.0782,2610.1352,2381.5912
1899.6032,1627.6192,2572.2132,2600.3692,2390.0562
1911.3422,1615.6392,2576.7502,2579.3682,2394.9092
1921.0792,1617.1122,2574.4652,2581.3632,2396.7642
1926.4612,1630.6962,2583.1652,2593.3652,2401.1532
1934.8132,1644.5842,2579.7302,2594.4052,2398.8472
1941.3802,1661.9752,2579.6792,2596.6022,2388.7572
1958.0212,1678.5012,2587.2392,2593.9562,2372.7542
1970.2432,1697.6892,2596.6352,2584.9692,2358.6142
1976.0122,1707.4452,2603.0542,2575.5352,2348.4792
1979.7062,1715.3722,2606.8262,2555.4222,2344.2072
1985.1102,1722.5832,2605.9092,2556.7712,2347.3152
1993.9492,1727.7992,2595.3852,2558.3052,2348.0462
2004.1722,1740.9522,2593.4732,2566.2262,2355.9642
2015.1082,1755.2122,2600.4412,2565.7862,2353.3462
2029.4902,1767.7502,2605.8912,2561.8932,2352.0822
2037.6572,1763.4842,2616.4072,2567.4652,2347.2152
2036.3472,1759.6332,2601.9692,2557.7772,2341.6412
2035.0712,1745.6872,2584.4772,2544.9322,2336.1202
2040.9722,1743.8102,2567.9972,2542.9842,2334.4542
2050.4862,1741.5042,2557.5632,2532.9292,2323.2402
2055.3162,1756.6482,2537.6382,2525.1382,2310.4242
2064.2262,1765.8452,2530.2032,2509.4572,2301.0512
2078.2512,1778.0892,2530.3122,2491.1192,2286.1562
2089.4852,1779.7902,2537.1252,2464.5912,2280.5112
2099.6572,1786.2882,2533.3912,2445.3212,2273.4762
2110.5862,1789.7342,2526.0822,2426.7912,2272.5202
2114.7232,1790.9722,2512.1472,2415.6972,2253.2672
2121.2522,1798.9492,2497.6232,2395.4532,2239.0142
2133.4872,1806.8422,2481.0782,2381.1132,2217.3262
2140.4242,1805.1182,2458.4262,2369.2922,2203.5292
2144.8802,1805.1722,2439.2282,2359.4652,2182.2102
2152.7332,1804.4712,2424.8632,2346.6932,2182.4772
2161.7822,1799.4782,2408.1222,2337.3402,2169.8312
2164.9152,1804.8062,2378.1412,2337.8922,2170.5332
2167.1032,1813.3352,2362.1022,2348.5752,2158.9102
2167.2632,1815.9232,2338.0662,2361.8562,2142.9742
2165.6682,1819.1482,2319.6902,2359.3292,2117.4642
2169.6052,1824.5712,2311.7202,2375.8712,2099.9032
2172.4642,1821.1182,2299.5832,2386.6022,2084.0372
2168.7792,1818.8232,2288.5622,2374.1042,2063.4382
2159.5222,1824.6342,2284.8592,2369.1952,2060.8222
2161.4792,1837.5312,2280.9072,2376.6282,2045.5602
2165.6842,1850.1372,2271.2652,2379.0062,2026.0512
2163.3192,1850.6042,2267.6192,2376.0222,2004.9052
2158.5332,1853.2292,2260.1812,2368.6042,1988.2452
2155.4082,1846.8472,2250.3712,2358.6992,1960.4192
2152.2762,1841.2012,2242.1622,2341.1052,1944.7462
2152.9382,1831.3732,2235.4502,2331.9812,1933.8042
2141.9202,1824.6952,2232.5952,2335.8342,1917.0062
2129.9352,1813.6772,2221.5962,2339.8202,1917.3122
2124.6402,1812.8372,2217.4172,2349.6602,1927.2192
2121.9912,1809.7642,2226.8252,2350.8192,1929.1012
2117.2022,1807.6892,2232.5502,2341.1982,1924.0012
2109.2472,1818.2832,2234.8192,2350.1682,1925.7832
2104.1542,1829.6362,2229.3672,2369.6162,1922.9092
2091.0422,1821.5112,2227.7722,2379.3452,1922.9352
2079.6762,1811.3232,2229.7202,2389.5832,1925.8182
2068.7742,1800.7632,2210.3522,2398.6222,1921.2492
2056.5382,1800.4492,2202.4922,2408.0952,1919.6652
2043.0392,1800.1512,2197.7942,2407.8742,1913.5962
2029.1162,1803.4232,2196.6062,2407.8272,1908.3812
2008.0982,1820.7402,2191.2892,2403.8222,1916.2532
2006.5412,1828.1982,2187.0612,2398.8442,1931.4572
2004.1902,1841.8252,2178.0992,2391.7172,1933.6282
1995.6962,1851.4952,2170.2702,2387.8772,1933.0812
1982.8852,1855.0612,2178.0072,2375.8982,1932.9052
1973.3272,1851.5692,2177.1972,2365.5292,1933.8272
1964.1832,1847.7522,2172.2292,2362.6432,1925.2152
1963.0922,1857.4512,2164.1512,2359.8622,1922.9982
1965.8992,1856.8482,2161.1632,2363.7752,1924.1862
1960.5092,1851.8312,2166.9622,2359.9552,1914.7912
1957.8912,1852.5102,2176.1282,2361.2882,1916.5822
1959.5962,1843.0412,2186.5852,2360.6512,1919.0502
1956.1472,1829.9742,2200.7942,2350.7482,1916.5662
1961.3932,1822.7692,2210.1692,2338.7162,1924.9272
1950.9882,1828.9452,2210.3312,2335.8702,1930.6662
1947.4802,1837.9052,2203.6922,2333.0292,1949.5832
1942.3842,1844.9282,2198.5562,2327.7062,1954.8092
1940.3332,1854.7912,2195.2932,2321.3292,1967.4002
1934.2302,1870.3952,2190.3072,2326.6192,1968.9502
1927.2252,1884.9832,2177.3272,2334.7232,1970.6692
1919.2532,1909.2442,2167.7702,2332.6602,1971.4242
1913.3472,1929.2192,2154.9852,2344.3422,1970.6082
1915.5522,1946.7382,2136.6442,2352.0752,1976.9552
1912.3272,1969.7162,2127.1352,2343.0562,1976.0982
1913.9292,1986.7582,2122.2672,2334.8402,1963.1512
1915.5432,1999.5632,2119.1542,2326.0462,1956.2792
1910.3412,1996.6712,2114.0042,2323.2892,1948.2272
1911.2962,2002.3992,2097.9512,2322.2852,1935.0652
1899.6162,2003.7702,2090.8982,2324.6582,1923.1092
1882.6492,2006.0332,2089.1092,2343.8932,1908.1522
1875.6652,2026.5522,2092.2042,2357.4312,1895.8532
1864.8202,2032.0772,2089.7522,2356.4672,1877.2692
1852.9732,2040.3082,2078.9192,2359.1242,1870.2462
1844.8052,2049.2982,2077.0542,2366.7952,1860.8052
1829.0212,2054.1112,2069.5722,2382.6952,1845.7402
1819.8872,2067.3392,2054.5422,2395.0832,1835.6722
1820.7272,2070.7552,2043.9802,2399.6512,1827.6862
1819.0992,2079.4092,2048.9252,2409.7582,1813.0462
1810.2512,2087.1792,2047.4272,2418.7782,1783.6972
1803.3242,2093.7962,2047.3822,2422.4792,1764.8832
1798.1642,2103.9962,2044.3992,2426.7302,1758.0242
1786.4562,2115.9972,2039.0132,2430.6242,1749.6562
1774.9502,2132.3322,2034.2432,2421.9042,1737.4672
1767.7152,2151.3832,2035.2102,2422.5592,1733.5292
1759.8782,2162.7562,2031.4542,2437.2882,1718.9412
1748.2122,2155.1372,2031.7982,2454.1502,1710.8322
1739.9982,2141.7922,2026.1912,2467.4852,1696.8482
1740.1662,2140.7092,2038.6722,2474.3122,1692.2822
1727.7742,2153.3582,2045.8142,2465.1402,1678.6342
1723.2492,2163.6552,2049.5742,2448.5252,1671.3222
1712.7022,2165.7072,2039.9592,2442.5582,1667.6132
1698.2592,2162.5642,2025.5192,2447.8822,1657.6382
1688.3222,2162.4122,2011.4792,2457.2682,1646.7832
1684.7892,2172.4472,2000.7652,2457.3202,1632.7462
1682.2022,2173.2122,1996.3912,2455.1082,1619.8112
1677.0062,2169.6172,1995.9792,2463.4582,1608.9672
1665.0422,2174.5222,2001.0622,2483.5942,1600.7182
1665.2442,2170.8162,2004.6602,2481.1342,1583.4982
1662.0782,2168.3362,2003.4912,2483.8792,1563.6152
1655.8772,2170.7952,2004.7342,2497.3472,1554.4632
1653.1652,2174.3482,2015.6292,2510.4642,1549.7322
1652.1782,2170.9102,2017.3612,2528.8502,1540.9312
1648.7672,2175.9892,2013.0122,2536.3812,1532.9672
1636.2312,2169.7452,2009.7922,2554.3112,1528.5252
1626.9182,2171.1892,2008.1502,2566.9522,1520.2512
1614.1312,2166.1462,2006.8852,2568.2632,1507.4902
1600.8632,2158.1662,1994.5872,2564.9152,1482.4882
