Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
2183.3132,2043.0722,1930.7962,1930.8552,974.3102
2203.4032,2040.0842,1952.0852,1947.1562,989.4402
2221.5582,2032.3402,1967.2082,1963.6762,1003.0472
2231.3402,2032.2942,1977.9502,1982.0322,1017.1022
2241.3002,2025.5982,1989.0452,2001.8842,1036.2232
2249.0922,2027.8642,2000.2702,2014.0432,1049.8752
2259.5762,2027.4932,2008.2512,2032.6352,1065.4212
2259.8822,2024.4992,2023.1262,2060.4852,1084.5462
2272.8742,2029.9922,2033.5922,2078.4032,1103.2232
2279.5552,2029.3872,2046.2152,2104.6962,1120.2242
2284.3342,2023.5402,2055.6962,2120.0722,1141.7252
2291.7662,2024.6542,2067.5482,2137.4082,1161.2972
2302.4322,2028.0072,2069.1492,2159.4462,1181.5192
2308.7532,2024.0652,2075.7862,2180.9872,1196.0092
2323.6502,2021.3242,2080.8572,2196.4912,1207.3632
2337.1132,2023.6312,2077.4982,2210.9052,1220.8242
2345.8862,2027.2412,2089.1802,2233.6222,1229.3582
2343.0922,2025.3662,2109.2512,2251.7302,1240.8302
2347.8992,2021.4102,2119.5942,2276.1882,1260.5522
2353.2872,2023.4452,2132.1422,2300.2052,1279.6842
2368.0792,2016.1402,2140.0892,2315.0892,1295.3462
2382.2502,2012.2602,2151.1022,2323.7462,1302.7112
2394.9072,2016.1052,2163.6802,2338.5252,1311.9892
2401.2542,2014.9732,2171.0572,2342.5742,1319.8172
2409.7652,2010.9012,2180.3992,2355.5902,1319.3472
2421.7382,2008.9432,2191.0892,2373.7572,1316.5732
2431.2632,2004.2792,2193.9412,2384.7952,1315.0432
2445.7332,2003.3642,2195.0422,2396.0672,1319.0572
2455.1542,2001.7782,2203.2512,2402.0062,1321.5042
2463.6142,2001.8192,2214.6282,2408.6092,1325.2072
2467.2462,1994.9562,2234.4062,2418.0172,1333.5952
2473.2432,1991.2152,2249.3622,2425.6912,1336.0702
2479.1282,1976.1772,2258.9982,2438.3062,1336.7722
2487.2522,1963.9642,2277.1572,2447.8182,1340.6402
2496.6122,1953.4642,2287.3692,2458.9172,1346.1612
2511.2812,1939.2962,2291.6142,2471.9602,1352.5682
2523.2022,1936.3942,2296.8842,2478.9012,1359.2092
2542.7602,1926.8702,2304.3342,2473.8102,1365.4772
2556.0492,1913.8842,2311.1362,2476.6332,1374.5442
2567.9722,1901.0712,2319.6422,2482.4322,1373.4542
2574.9582,1883.5432,2341.8752,2488.0322,1373.8552
2590.9322,1871.0802,2362.9492,2492.8482,1374.4652
2611.5842,1865.8332,2378.5742,2501.7642,1378.0152
2623.8222,1862.8642,2389.4892,2506.4292,1384.7342
2634.7152,1862.9112,2396.1152,2515.0602,1388.7972
2630.2632,1864.1292,2398.2952,2525.1032,1400.1362
2632.8752,1869.8402,2396.6352,2521.8782,1405.0912
2638.4092,1871.5022,2392.9542,2523.2092,1410.2642
2653.1712,1866.5902,2393.5252,2528.9542,1417.8502
2658.9102,1870.1442,2398.0242,2544.4982,1430.1142
2666.5622,1878.7532,2407.3072,2541.8122,1443.5402
2676.4562,1884.1012,2414.2342,2550.8642,1460.2152
2677.3952,1877.0082,2426.7612,2562.3152,1473.1932
2678.0122,1876.1202,2440.2842,2567.2922,1486.4342
2682.8652,1879.4042,2456.6472,2568.0982,1495.0252
2696.3702,1886.7312,2473.1912,2572.4032,1510.1212
2706.1942,1889.3462,2483.2832,2577.1612,1533.6362
2713.6542,1892.4982,2497.0622,2577.6642,1552.8912
2718.9682,1897.6802,2503.2032,2577.3742,1567.9032
2723.9052,1902.5932,2494.6012,2580.8952,1581.2992
2729.2902,1907.2562,2469.6382,2578.2872,1595.5262
2732.6362,1914.6322,2451.8682,2578.2832,1615.4962
2731.7342,1927.8542,2442.6172,2584.8162,1628.3182
2732.4502,1929.9062,2432.9832,2575.4082,1643.9372
2736.0722,1933.7922,2429.1012,2569.1252,1651.5082
2740.8012,1935.5512,2425.7212,2570.1302,1659.1572
2745.2092,1937.5882,2418.5652,2571.2852,1672.0682
2750.7852,1950.3712,2419.6782,2567.4582,1679.0802
2754.3282,1967.7412,2420.7812,2572.8302,1691.3242
2761.8542,1979.0172,2424.9842,2576.1002,1698.1782
2765.2502,1992.9982,2428.3532,2587.9202,1699.6802
2774.1382,2003.5742,2430.7272,2590.0242,1698.5702
2775.5142,2018.3542,2440.2042,2590.2582,1703.3532
2778.0502,2023.3162,2448.6262,2588.1672,1704.0502
2780.1422,2020.7042,2446.5592,2590.3052,1710.9982
2786.1092,2031.2822,2447.9332,2598.8702,1713.9622
2794.2622,2039.4242,2454.5462,2605.1032,1714.9202
2782.7142,2036.6062,2451.8532,2612.7532,1723.0122
2778.5862,2046.5062,2447.0842,2626.7702,1730.8542
2784.1912,2055.0232,2429.7462,2633.8332,1729.3612
2782.5432,2064.0842,2429.2292,2643.6892,1724.7262
2785.3512,2071.8932,2435.7752,2652.2062,1726.6532
2788.9502,2081.4612,2436.4832,2660.4342,1729.1462
2785.4392,2086.2682,2429.9092,2666.5452,1735.0022
2779.6882,2089.2982,2442.2862,2681.6772,1740.8322
2778.1732,2089.1322,2449.0832,2697.9582,1746.3942
2775.2542,2091.2322,2451.2742,2717.0022,1759.7472
2774.2282,2084.9902,2446.7502,2729.7212,1760.9972
2771.3482,2084.5602,2445.1202,2742.4772,1775.7012
2773.6292,2083.9572,2431.1512,2755.7232,1791.9162
2767.3132,2082.8242,2421.6402,2763.7522,1802.1112
2757.9422,2076.0352,2419.0132,2769.8352,1819.9612
2753.4592,2076.5652,2410.8972,2780.8802,1840.8592
2742.3792,2080.3702,2405.6502,2784.4942,1866.0182
2735.2602,2075.9802,2402.7332,2794.9422,1888.5462
2735.7072,2079.8482,2400.3542,2808.8382,1911.1102
2744.9982,2085.7292,2400.8382,2814.1872,1939.3342
2749.2652,2085.9852,2387.8022,2830.4082,1960.2772
2749.9082,2089.2292,2378.9602,2830.0012,1981.9912
2755.2242,2095.6642,2380.6802,2830.3732,1992.4242
2765.6282,2098.4642,2373.7962,2824.3672,2009.4842
2772.4232,2082.5692,2370.7102,2811.9032,2028.1012
2772.9932,2070.7912,2359.2752,2805.0802,2040.9822
2758.2062,2070.5452,2356.8672,2801.9102,2043.6072
2765.1572,2071.1792,2348.8562,2809.1952,2055.8432
2768.9652,2066.2792,2335.3552,2802.8342,2060.3662
2767.2832,2067.1632,2334.6342,2800.5512,2074.4052
2769.4342,2067.5712,2326.4582,2803.5802,2081.0072
2766.5572,2065.3082,2323.8592,2801.2152,2088.8172
2764.5332,2065.0282,2314.0582,2803.5472,2095.0492
2765.1792,2071.7562,2299.7122,2809.3042,2102.6982
2762.3052,2076.8272,2287.9632,2812.3282,2118.3162
2758.8532,2076.6112,2274.8332,2822.6672,2130.7172
2755.9272,2075.7322,2268.9902,2834.8032,2138.9492
2753.6642,2075.6762,2260.7282,2834.2542,2136.3752
2750.3862,2060.3472,2260.2552,2832.9512,2148.2622
2744.6182,2056.5242,2262.1672,2834.7422,2151.9232
2746.4912,2044.8092,2258.3352,2833.0222,2161.2682
2748.9612,2049.4152,2243.0792,2831.2922,2163.9362
2750.4952,2041.4162,2249.8962,2839.0472,2162.3562
2741.5982,2040.6642,2248.8912,2838.8712,2170.4492
2743.8002,2042.9242,2256.9002,2834.9762,2165.4072
2745.5022,2039.6072,2256.5102,2840.4382,2155.3122
2743.2712,2034.6922,2261.6962,2842.3082,2156.6862
2735.0352,2037.2442,2258.4542,2844.5652,2155.3422
2728.7202,2036.6232,2251.8912,2844.5342,2156.1202
2728.0572,2028.6952,2247.2562,2861.3802,2156.2312
2726.5412,2023.8862,2251.6942,2862.2732,2158.4312
2714.4302,2015.4132,2257.9352,2864.2282,2159.9582
2696.6282,2019.4832,2254.0652,2870.7642,2163.1212
2675.6412,2018.0772,2250.9752,2874.4732,2164.8062
2678.9172,2009.0682,2250.9592,2879.0652,2172.5782
2682.2122,2004.4342,2260.0382,2876.3342,2182.8452
2686.6772,2003.5442,2261.7712,2869.0972,2192.2912
2687.0292,1996.8832,2259.5612,2861.5412,2199.7142
2688.6522,1990.8652,2261.8262,2859.1662,2211.0262
2697.1492,1990.4072,2270.5662,2867.3902,2223.6952
2695.2462,1983.3642,2270.0792,2872.0762,2235.4162
2698.8512,1986.8122,2262.4052,2863.5732,2246.6632
2699.4472,1980.8752,2251.9502,2865.2162,2259.8692
2696.5312,1979.7762,2249.6962,2861.8502,2265.1702
2701.5502,1975.3462,2257.3512,2858.9522,2270.2642
2705.7882,1977.7142,2254.9282,2853.7492,2278.9052
2706.3192,1981.5642,2258.3302,2855.9442,2291.1082
2704.4162,1980.0702,2258.0142,2850.9392,2300.7032
2706.5022,1987.4342,2256.7842,2843.9282,2303.8152
2699.9862,1994.2752,2261.2642,2842.0042,2308.6402
2700.3322,2004.8202,2279.2972,2843.6192,2306.4472
2698.5882,2004.9542,2279.1432,2844.2282,2307.8892
2691.6282,2010.7632,2287.3832,2848.5372,2306.2132
2686.1102,2007.8482,2291.4112,2845.6422,2305.3852
2690.4672,2026.2652,2294.6332,2845.6602,2302.7342
2682.6132,2031.5202,2304.4582,2844.6062,2300.3472
2679.2992,2036.5172,2325.8662,2837.5852,2297.4162
2683.4372,2046.1952,2322.9792,2830.8612,2285.4992
2674.7142,2051.9982,2296.2432,2824.1352,2274.3122
2668.8462,2058.7872,2267.6672,2821.9662,2267.1852
2659.8132,2064.7602,2256.3042,2827.3212,2264.3422
2659.7312,2071.8812,2243.1592,2822.8182,2260.9292
2657.1882,2076.5102,2230.8252,2819.8782,2267.1542
2657.9122,2082.6512,2222.3192,2812.9812,2261.7752
2651.1522,2079.5842,2216.0982,2808.8572,2248.7312
2652.3382,2083.9322,2214.2092,2798.0022,2236.8052
2652.9922,2092.6602,2218.3282,2795.6822,2231.0842
2663.4572,2105.4212,2211.5182,2785.6502,2230.2032
2659.5022,2112.8302,2220.5822,2793.1632,2233.2992
2673.6972,2120.4252,2213.1402,2783.0742,2238.5612
2680.7322,2124.3312,2212.3332,2771.6902,2233.7062
2688.4832,2141.1292,2213.2632,2759.1962,2219.7402
2699.7032,2149.0932,2201.1342,2751.5722,2206.4702
2701.4772,2164.5702,2207.3652,2733.2382,2187.7962
2699.2742,2176.0002,2206.6592,2717.4122,2163.1692
2696.9972,2181.4832,2212.5662,2706.5002,2151.8712
2704.6422,2181.1272,2206.2712,2689.0872,2134.8362
