"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","actin.data.sample_id"
"56",-1.85835911001763,0.774892282906874,-1.13280872573102,0.494545036869097,0.123212245490402,0.162083968352769,0.544205999641644,0.134156716532859,-0.0202018858260581,0.239434983663342,0.148113003687249,-0.00303424262567963,0.154429156685845,-0.153124388880703,-0.0613896981330957,0.108513681854085,-0.0584658786213009,-0.00422204462913611,-0.16428400847676,0.0120592093556567,0.161253014794003,-0.036572243614772,-0.0713888604396349,-0.00152794383016043,-0.0400467852940755,-0.0693069062023502,0.169250512063944,0.155989831704934,0.0539635787074155,0.146216503162915,-0.120073293433766,0.0727049597437996,-0.0116373141304422,0.062972533658199,-0.0114057084395625,0.0161763013506962,0.0579524946443547,0.0828909041993878,-0.0104072869274485,-0.00662857542571958,0.00977494648753093,-0.00659579377008933,-0.00449373159220192,-5.82867087928207e-16,"L2_D1_GAOX1_merge_medial_9-21-2-actin_2"
"57",1.61489866423431,0.43505513423557,0.114330546921236,-1.51800297867927,-0.912107926085512,-0.218713013081541,-0.0968710409691574,-0.0435995372990665,-0.0989248568931912,0.00992161619880165,0.213259493056993,0.312346454166845,0.0593550743192649,-0.0364690085862731,-0.349017058374097,0.0314856497820364,-0.0589509479256137,0.0617509454874332,-0.0843611297956038,0.0941300595105096,-0.118954120175529,0.059447202993316,-0.0853499713690798,0.22863625472954,-0.0266481493442191,0.00841467703330112,-0.161898222653693,0.035804349782538,0.124560195503941,0.0132150820241619,-0.0792499320648032,-0.0102395265314617,0.0215828263675944,-0.0339836129572867,0.0113833650150564,0.0306085851876832,0.00169544648900841,0.00926052531714801,0.0161739059553521,0.00812848247845618,0.00446130452118869,-0.000545316408298525,-0.000769930358300894,0,"L2_D1_GAOX1_merge_medial_9-21-2-actin_3"
"58",3.2549876000997,-1.01476766260386,1.00589873390487,-0.117935340251658,0.0416331442891183,0.354582285060572,0.317821843133911,0.401916741181118,-0.0625492266684695,0.10884196360814,-0.035740558584315,-0.0142538290580936,-0.0254621544692882,-0.0923450959740658,0.0677045159515718,-0.0721979848294801,0.04047823615118,0.099803654359107,0.0692220917147678,0.0904347413715517,-0.00420964142856649,-0.0675549829799445,0.0162714437032156,0.0328220233124881,-0.00172592742374058,-0.0397903179170366,-0.0174522799188673,-0.0318582107357178,0.0133119273756638,0.185196112203858,0.163847871541804,0.0587609345583986,0.0819427278124702,-0.135020351729246,-0.167232596308492,-0.00100941129309426,0.0552526383768693,-0.0121210181484257,0.0160265070889557,0.00849987917455793,0.00372626566416098,0.001186466505589,0.00516947278987289,-1.04083408558608e-16,"L2_D1_GAOX1_merge_medial_9-21-2-actin_4"
"74",-0.824595596271061,0.746049448291691,-0.887551560578798,-1.15053683655417,0.222155799271557,-0.304841384025446,-0.16664884931498,0.102232493418174,0.645556516667129,0.0445606279032724,-0.274809105787533,0.140023391714463,-0.102997077147569,-0.221280611812794,-0.112836731873384,0.070852783646895,0.0135585583758724,0.199371046711353,0.06496851994554,-0.253377632243368,-0.168745255148357,-0.231784633337322,0.00806174255136355,-0.0224274609120225,0.0565819868829831,-0.030305365728841,0.122297816969639,-0.0434669702918144,0.0108363852103476,0.0126177629308004,-0.0460062752341407,-0.00502535654737353,0.00601338565504538,-0.0506822687905717,-0.0115333017723116,-0.00641198796266483,-0.0426245764556949,-0.00859741123894922,-0.00150878281253195,-0.00530321436472436,-0.016596849933165,0.00701665459628052,0.00662023226669556,0,"L2_D1_GAOX1_merge_posterior_8-3-actin_0"
"75",-0.375975918476157,-1.75836945915933,-0.396861508283178,-0.545013442383645,0.635058818715276,-0.505825005890936,-0.0505066373372578,0.0314572596499831,0.0363182807718818,-0.323808603953727,0.2501203339662,0.0137298607863762,-0.195190796632253,-0.0498238325127533,0.142867253264412,0.052726625789067,0.122530308469262,0.042959122256246,-0.0965972614635728,-0.0584374687501785,-0.0312215918148474,0.0727229253179171,-0.112524010613769,-0.119195192400416,0.0126295522113883,-0.0436515643190173,-0.0396770732307842,0.067172584667501,0.0589133857257213,-0.0354344084449491,0.0698033810855558,-0.0799210454737889,0.178149624693034,0.0845677774519091,-0.00856170112417967,0.147206035992886,0.065384063200823,0.0139531518256347,0.0118539595603149,-0.0123575624108878,-0.0106765355075124,-0.00852838242764833,0.00432867308309766,-2.42861286636753e-17,"L2_D1_GAOX1_merge_posterior_8-3-actin_1"
"76",-0.436927375386288,1.52882822951787,-0.698168103426945,1.70105848983305,-0.687366032602797,-0.195685140516264,0.0847456503270108,0.237645666575561,0.1939502946876,-0.251595361646542,-0.0285683127150144,0.485245306546333,0.0487737488191138,-0.240249791645249,0.0588432048143881,-0.0938335413121554,0.386090566131673,-0.105453502750323,0.176337254289073,0.150041345394134,0.0114799938586579,0.0588468485017443,0.0568182873455106,-0.0089261292444059,-0.0343706774643458,0.00654044000350521,0.0344666857611411,-0.00907847073985687,-0.019340067042261,-0.0113265153552361,-0.0275904533361916,-0.00356547393056299,0.0140627173267062,0.0037352986244101,0.0274305095673068,-0.00733965695971964,0.0118685056133919,-0.020154044077774,0.00889811649749694,0.00686021370039493,-0.00868345167511432,-0.00583086184838675,0.000508697340192397,-4.85722573273506e-16,"L2_D1_GAOX1_merge_posterior_8-3-actin_2"
"77",-2.03790140264511,0.532202962699742,-0.873269946402498,-0.491777081253695,-0.409322550091752,0.166850191897835,0.386629813590222,0.0574700526075712,0.0937051153601839,0.303433486099745,-0.0474744256916125,-0.155277428547759,0.112620315540429,-0.259547317040854,0.132041310958113,0.00304451029345999,-0.0868252025009979,-0.0532588585932036,-0.112521130658212,0.073625898777492,0.107658477072832,0.0809259670344318,-0.111181662569012,-0.018418842461546,-0.0370691610296431,-0.0330451357629472,-0.0360518698438823,-0.0489467012918888,-0.0708753001208378,-0.075814895978649,0.00611662715913165,-0.171741382391059,0.0129579654929541,-0.129649920596278,0.00868144615882736,0.0352040360692614,-0.02596929879924,-0.0996467036295361,-0.045291236305035,-0.0245415306380418,-0.0399180214165753,0.0537404669461277,0.0259389637931114,-3.08780778723872e-16,"L2_D1_GAOX1_merge_posterior_8-3-actin_3"
"78",0.609418765021683,-2.08732793870151,-1.03764935019853,-0.578984871028328,0.358233498606811,-0.135233111292324,-0.188649929564983,0.00436433129281402,0.0052982078764883,-0.315135923298341,0.176832006580607,0.183511056343844,-0.201047662386512,-0.0478711974026664,0.293720772145658,-0.115068666085771,-0.058323269422338,0.0136690743356458,-0.122619430424081,-0.0198987606893722,0.0504658118922405,0.144322661271613,-0.0459346210983525,0.0650308613970627,0.024541072234068,-0.00571259461557625,0.00824651814216276,0.0556250174496088,-0.0390748708540873,0.0428729852976391,-0.0112201666122709,0.0624650214710779,-0.0349254692870301,-0.0899376741683055,0.0119402443664315,-0.148715864575719,-0.115289574609586,0.0474220424723009,-0.0895086684581428,0.0395177588315954,0.00424189765865138,-0.00891150362707685,0.0201103185971276,5.55111512312578e-17,"L2_D1_GAOX1_merge_posterior_8-3-actin_4"
"79",-0.769823800463822,0.209704326229961,1.25009102952758,1.18756874111576,-0.408750941183163,0.652460394350247,-0.319057759220837,-0.564520580390557,0.63591831343658,-0.179098085756575,0.165129956428229,0.0220712904451878,-0.0422049739413548,-0.0438081213803951,0.0265571939376016,-0.10640328382207,-0.214144615148301,0.246543596051188,-0.000818537049193761,0.0911396734634582,0.0579830595862706,0.0515804787078912,-0.0731303402377963,-0.0710364310142543,-0.0831647737759161,-0.0417084054311613,-0.0125570507440149,-0.0876943511736404,0.0252988590940549,0.0566227269522991,-0.0282486538080639,-0.00645979885193511,0.0122789278317599,0.0953257069736103,-0.0470007961185328,0.000538874022410762,-0.0215451872703198,-0.0214316311064419,0.00787048737361384,0.00914957916194534,-0.000896773140360098,-0.0021483578256419,0.00770142744972641,1.45716771982052e-16,"L2_D1-2_GAOX-1_merge_anterior_7-actin_0"
"80",-1.8672616098716,0.12264992321934,1.28921655215519,-0.377284980362829,-0.317044377183472,-0.161655483101722,-0.0680484647728579,0.0729067647726908,-0.234786783667462,-0.137612446592093,-0.111372045974768,-0.0665139371615462,0.0771792137466216,0.295444510643515,0.0217561420452238,-0.139080507837277,0.0214344730907525,-0.0121197736549666,0.0427269145799202,-0.0976533408789254,0.0470560718710357,-0.00637916948089364,0.0162831846683765,-0.00865110857594131,-0.029776020472139,-0.00952122555489123,0.103965331852245,0.0737719673123271,-0.0481009719266998,0.0690870080877597,-0.155320364039189,-0.0239589069505885,0.122336959764582,-0.0519237407564228,-0.00785430495818518,0.0500318414742214,-0.0495351063442402,-0.132952498482238,-0.0181532065185322,0.06519823925,0.0906121921969978,-0.0181711703068087,-0.020039920250118,9.0205620750794e-17,"L2_D1-2_GAOX-1_merge_anterior_7-actin_1"
"81",0.912104343243773,2.98471146099223,0.0395954438026253,0.218144912649921,0.590395056884822,-0.297996178048969,-0.684774005771739,0.117740188080692,-0.224207721699335,0.195608396890452,-0.0525698415267328,0.0896551927097032,0.119179760192518,0.0389243338519784,0.0821566625615563,-0.0148898109373767,-0.0181079171346403,0.108643069368046,0.0336305068737013,0.13930486721926,0.209511133797982,-0.0983222455014768,-0.060935300670985,0.00503315373079675,0.25288162037718,-0.184709162770385,-0.0953040327300231,-0.0308190178039522,-0.013172978078495,-0.0660354656663702,-0.0494823750163234,0.0413660317293468,0.0316543989563624,0.0132303616560256,-0.012708483999919,-0.00575945323568636,0.000927697953895218,-0.000358025111614826,-0.00219872002313028,-0.00416132457011915,-0.00139985755450829,0.00304553285485707,-0.000245938328293881,-3.29597460435593e-16,"L2_D1-2_GAOX-1_merge_anterior_7-actin_2"
"82",1.87334285294454,2.58210806348323,0.439794623998969,0.677117409150021,0.24596563936267,-0.517563540406477,-0.368427911994063,-0.130688791482529,-0.210273716293029,0.020323080546796,0.218510576821474,-0.296502395013582,0.0485159092679729,-0.313627890370039,0.109475320567176,-0.19419034495823,-0.180076080100337,-0.259287172301234,0.151157860738075,-0.00266286641841329,-0.235522651605676,-0.0539456887409629,-0.140550666543935,-0.0190506091767147,-0.0192719390815783,0.0793032898336746,0.0440993832375795,0.0303545236603466,0.0340118695563275,0.0699129492663673,-0.00968806283942982,-0.00842244951429585,-0.0238097521772948,-0.00694894443565652,0.0181160163502491,0.00283746499122189,0.00655874285190869,-0.000163691752788145,-0.00394235105968482,-8.14846054689802e-05,-0.00200039987497529,-0.00153370684303126,0.000491380382083378,-4.9960036108132e-16,"L2_D1-2_GAOX-1_merge_anterior_7-actin_3"
"83",-0.250508925393699,-0.941345470135254,0.812677559623587,-1.09218107838739,-0.747106429675268,-0.391912525765269,-0.0437835871973536,-0.0248576128596007,-0.147566631016744,0.0556254598741412,0.130058406935408,0.0753151526270537,0.0805720166711508,0.0891396312075265,-0.123039712532695,-0.207873360052496,0.0750316608109858,-0.0104131657764449,-0.212610348873957,0.133947572546676,-0.0336291702051558,-0.148018191827621,-0.0732972869629296,-0.0383505483051129,0.0349807702232436,0.00149539350189034,0.197101294559901,-0.0356838299902436,-0.114702268586255,-0.0555753410354984,0.132606515359746,-0.00110446882919245,-0.0252570716955879,0.124874749016851,-0.0195864422401054,-0.0721704723550791,0.00954245773238169,-0.0156352864097588,-0.0349442942271249,-0.0316307962454529,-0.0193415621198168,-0.00473147893476756,-0.00408210159114193,4.65339572430779e-16,"L2_D1-2_GAOX-1_merge_anterior_7-actin_4"
"84",-1.29445125302263,-1.82328094166686,-0.993337713574265,0.153871990546544,0.133580764889282,0.115894775919434,-0.277340036062719,0.135738115348774,-0.0238593660590706,-0.14949575637221,0.126744036613424,-0.153080349069205,0.325795457416205,0.0718180572460417,-0.115602176756013,0.0308249111086033,-0.00790156959878916,-0.0599374830999192,0.119634216023038,0.0676937299672663,0.0146118580676611,-0.0119329121971943,0.0891255093485199,0.0478944604543556,-0.0201376388642317,0.0129237601608722,0.0646036873528474,-0.174021219853768,0.109897831319745,-0.0253868445359026,0.0258273340614253,0.022162432155367,0.00862519774288749,-0.0225670002309637,-0.0266220699515141,0.107670620147097,-0.062230166813475,0.0593730601407466,-0.144224939442874,-0.0683787782389699,0.0523289062538559,-0.0115068278483071,0.0052245006537756,-2.91433543964104e-16,"L2_D1_GAOX1_merge_anterior_8-30-actin_0"
"85",0.986227985674389,1.65790357068715,-1.37073233746643,0.652638047121369,-1.27284739650249,-0.0729699388903488,-0.0628099656929748,0.410173724912456,0.33359007638369,0.107572204065553,0.310312071802497,-0.367595878010011,-0.410284758383015,0.392648805798362,0.0597047473329479,0.166280598437511,0.0200380026907148,-0.0703313509222229,0.0271365531640646,-0.0315329007921947,-0.00411543661875225,-0.0288694949728564,-0.0325952246848124,-0.00670367214254494,0.0684391786243162,0.00628476128324922,-0.0206455374045791,-0.010729906190919,0.00120245454785554,0.011176642466798,0.0107725698358266,0.0221900050483122,0.0101993380770083,-0.00469558376118357,-0.00335826232287251,-0.0168619317667083,-0.00783695021176468,0.00893403316651325,-0.000595102464417506,-0.00268134929152614,-0.00367866843541833,-0.000980157415652297,-0.00649277373619516,-2.18575157973078e-16,"L2_D1_GAOX1_merge_anterior_8-30-actin_1"
"86",-2.48745980775616,0.6455003214616,0.960943350008453,-0.363304001798056,-0.0052247192406366,0.0294184478746523,0.106059299331236,-0.0971647468202745,-0.180273028150332,-0.0991544895227242,-0.180711863025668,-0.0868831853940521,-0.118517283962551,0.0944799690536541,0.0507066585901758,-0.0376836487670203,0.0391695699768539,-0.000823319275733925,0.0703745141469618,-0.0293558854703266,-0.0127113336928921,0.0795962314946188,0.0452560444474883,0.0746867980711008,0.0196908557108796,0.0044599298937842,-0.022534797845271,0.026430595524535,-0.0173622956971719,0.0583527645321956,-0.0739119191445193,0.0371919646907757,-0.0199650962186543,0.00847516617191547,-0.0504304411507412,0.0370648946113002,-0.0177566874842499,-0.00628558245819211,-0.039162588948224,-0.0995778454978099,-0.191442070120886,-0.0675455650470304,-0.0229889732207888,8.32667268468867e-17,"L2_D1_GAOX1_merge_anterior_8-30-actin_2"
"87",-2.18795205113946,-0.0606807699863356,0.696302223289488,-0.0616482053098604,0.358797810382634,-0.191034267960672,0.330252058616593,-0.393926029320342,0.0462109041585599,-0.0596589886093483,0.0918350606713239,-0.210864539955446,-0.199140724079802,-0.0846536079505684,-0.003258670935454,0.139688765845324,0.151525438267396,0.0860356270510909,0.0713667245307972,0.0828827072079901,-0.0298365773445734,-0.0670215155340738,0.0769036292130683,0.0876280495677302,0.06558583255014,-0.0171656207853928,-0.0629455007292496,0.0600039024671319,0.0853150447761374,-0.0100482232539642,0.0165821407688537,-0.00522944050226917,-0.110584222936626,0.0276438265050475,0.0109666285023871,-0.0673686789298023,0.119444965067742,-0.104748037676379,-0.128809571839514,0.0276301160486295,0.0495824100205681,0.0133664718163193,0.00462778747603527,-9.71445146547012e-17,"L2_D1_GAOX1_merge_anterior_8-30-actin_3"
"88",-2.11949071380784,0.449582476304828,0.493522179723036,0.873254764062022,-0.346782805721925,0.312264030492893,0.121617487206156,0.113142672845595,-0.313022495080686,-0.184184793610888,0.0751882444631717,0.128053266209988,0.215081700262856,0.112514331263801,0.085473914869401,0.0189115250145421,-0.136974313685613,0.134240529672058,-0.00874495523256853,-0.162237502713281,-0.117032742472066,-0.0419170884270088,0.0308357055697019,-0.0544595344004976,0.0439022320113502,0.0196420682128047,-0.0212428378626216,-0.0373436742859768,0.0118151385260246,-0.0482183592347462,-0.0167404945298608,-0.0887026457758401,0.100021080778514,-0.0817369994067725,0.0692589021025803,-0.144765776079922,0.136373679321012,0.0837329798303334,-0.0201822526310834,-0.0392644273623432,-0.00309915795590489,0.00146712452221039,-0.00778677295909132,1.38777878078145e-17,"L2_D1_GAOX1_merge_anterior_8-30-actin_4"
