"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","data.sample_id"
"1",-4.36671386985174,1.41475204517232,0.556089720143262,0.0105833826789964,0.475424093093934,-0.386787166223124,-0.252830131734583,0.384137838887533,-0.174993571739247,0.337425369593133,-0.0307204569664532,0.292146911152395,-0.064567824678912,0.0823202626343549,-0.181250994544106,0.079875788994724,-0.0676669808636721,0.0400573634092525,-0.0431856441051258,0.0374458263542515,-0.0666327685626575,0.12972646402008,-0.043195293169523,0.0304297088714614,-0.0422994820840943,0.106679172082021,-0.0365111706589346,0.0288004728974082,-0.0788834219909531,0.0645131335714828,0.045395734052209,-0.021883556337847,-0.00610441804405759,-0.111810842786036,0.0578271733720974,0.0852780328063077,-0.0732983645574229,-0.0158240244661568,-0.0178169666327389,0.0378021641460757,0.0837848919418457,0.0605317057136553,-0.0230113025775471,-0.0197733618930449,-0.0749168532859293,-0.105418563650478,0.1574611879377,0.0413528354217703,0.127424502307508,-0.0451486648115694,-0.178005615746766,0.000253642469229001,-0.0918624468266821,0.0145625508708605,0.0126988514886702,0.0660904008694584,0.0122868381015331,0.0108747291381856,0.0435821133210613,0.0230787513339416,-0.0667835985447754,-0.00682042583623885,-0.0162571887309019,-0.00348201718564378,0.00241438146769106,0.00851294255789216,0.0279955601604552,0.0234130584948358,-0.00345453750500886,-0.00824072771608831,-0.00283802034988643,-0.000922907548343311,1.56634078094485e-06,-0.00944970188284072,-0.0121264443093753,-0.00311146018127041,0.0108386747957987,0.00310281449395034,0.00694705608022983,0.000750817674274465,0.00163151276852651,0.0126045312403322,-0.00820360173133976,-0.00398351688725388,0.00992370767877125,0.00257249520893283,-0.00204892578366493,8.65627014512427e-16,"L2_D1_GAOX-1_merge_medial_7-12-_0"
"2",-4.39870944428925,-1.28162566317082,-0.827503344631381,-1.14027035534878,-0.381278957459575,0.294099987915605,-0.445367553014867,0.318066334548582,0.18167473415636,-0.0117066605474528,-0.672187271101438,-0.107564488967155,0.00664769739137663,-0.107080914198169,0.0436976239262276,-0.0706206659224799,-0.0417189655320548,0.0151600525550303,0.00532249452011283,-0.0970953655695262,0.00159133925688696,-0.0633628822226294,0.0253983334349503,0.0877552596064538,0.0403130043684002,0.125483269885768,-0.0570917918106102,0.00973000851335233,-0.119240439125903,-0.0689281243585244,-0.00364113253912506,0.00160792908107903,0.0249334638670417,0.102596720672153,0.00356073739762093,0.0955376935461348,-0.0126600679527219,0.0269648638456627,0.0337206285686322,0.0793115852776331,-0.0217068962604467,-0.0516973141699678,0.0161712494313056,0.0022281406928404,0.00947126453335567,-0.0110333775540564,0.0104496873658535,-0.00175999364271884,0.00962813442254415,-0.0012302183494796,0.0302729873091551,-0.00601181743889875,0.0277714596736313,-0.0222345009339852,0.0153930850739921,0.00325991521536692,-0.00467761190695984,0.0070820936194501,-0.0162677386266126,-0.00701346294489954,-0.00896895645315084,0.0125027644240091,0.0236165741533271,0.00024242594556434,-0.00465557260948854,0.00423616378866426,-0.0186590927633535,-0.037109226276309,0.0682119772882219,-0.0619193669746441,-0.00278990055139666,0.0535860100478526,-0.0309660638725637,-0.130835102082688,-0.0460894300848678,-0.0823143877321247,0.0230100990688167,0.0031337410260111,0.0236584293527238,-0.0025315783263716,-0.00860201482449117,0.00137248651159807,0.000648759693106347,-0.000506734423210062,0.00803308290860609,0.00158325098858382,-0.00041712229399669,3.66026653431106e-16,"L2_D1_GAOX-1_merge_medial_7-12-_1"
"3",-4.12786924708195,1.0456596611988,0.496331431062253,-0.551399949233691,0.573458230212578,-0.508166450655037,0.169327635839007,-0.388744165486051,-0.309586660458367,-0.0484909182942372,-0.106678572673074,-0.108697337132325,0.126227245974644,-0.0510235853016016,0.0250151096309168,-0.163650017774802,0.00199700256677395,-0.148578169584697,-0.0954034978963202,0.0273690576713772,0.0135024324649145,-0.195290177221136,0.0388141242880127,0.0907341369708377,0.0912592508747949,-0.0515463627597589,0.199822205646065,-0.24591232905107,0.0346617050992456,0.0268689717085509,-0.0509276036559544,0.091145654496031,-0.0870345256118535,0.14017830400199,0.0925948936242519,-0.200015322400838,0.00391126644513608,-0.0902515342245577,0.0994485811244427,0.118230945271704,0.0412458587858769,0.050728562202028,-0.0721316133747269,0.0217243648939085,-0.00548007023962539,0.0100611842068401,-0.0370056630076809,0.0272796870091278,0.016245678797032,-0.0348198286854559,-0.0896166007386843,0.0183468002977279,-0.0512879045064448,0.0737676855897433,-0.0323020916931937,-0.0120704072396147,0.00486748810619778,0.00526672556517659,0.0206462808228637,0.0276589530405071,-0.0056505129619709,0.0187352668174453,0.0254142781873311,0.00268800887362269,-0.00542531908850241,0.00540737676882538,-0.0177285955627815,-0.023440304566914,0.00992802128512476,0.0533859095254454,0.0128709730097911,0.0147442032954521,-0.00304223052872308,-0.0246181840027105,-0.0102000420918165,0.00353534115481509,0.0219690826535988,-0.00330224694973336,-0.0101318823074862,0.00107372996410843,0.0155153942673579,-0.00465944390551015,0.000507648676587197,0.00332216282036923,0.000503570029605025,0.00089895494219139,0.0052733604884828,-1.54390389361936e-16,"L2_D1_GAOX-1_merge_medial_7-12-_2"
"4",-3.0318093562058,-1.53166573019623,0.735887295143564,0.12288967700766,1.05924685664372,0.928932579742118,-0.272696293658088,-0.103881127097751,-0.280675162155334,-0.0820224647781318,-0.00821480647281798,-0.182520813589523,0.0897111010740884,-0.359983052248177,-0.0221604077995305,-0.0755752403535809,-0.00522392023509807,0.199689187711947,-0.0641245482957992,0.144104156499825,-0.0572659991790253,-0.0518884653538847,-0.142898695990246,-0.041175394710001,-0.0897258504626537,-0.0537726027908416,0.0120401979998855,0.0255233701651891,0.0189112402285455,0.0376233188997657,0.0349537577392911,-0.0194080920239183,0.0502610124032672,0.0055906382095942,0.00371461087063604,-0.113723419023749,-0.0217596813978431,-0.0407700391917947,-0.128687337768897,0.0181232655937034,-0.0290646519060527,-0.0478303674857837,0.0249295789893104,0.0855636902560394,-0.106485635021346,-0.11373332470345,0.101577887594972,0.0300648598939148,-0.0271277126505397,0.064495848006009,0.0446879567481414,-0.0905285066892945,0.0973489148081112,0.0999187573692443,-0.124690860509066,-0.00312662732250695,2.87035938594735e-05,0.00161280116723842,-0.0325182390781271,0.000786714426691829,0.0158566541156701,-0.0319832050581623,-0.0634078930046924,-0.0131908189785832,-0.00339916242873994,0.00219058207259519,-0.0012545840103509,-0.0123565534623974,0.00720700291919222,-0.00219336544282414,-0.00065319433315136,-0.0178286083987515,0.00085172037560925,0.00439013735555455,-0.0102509538138121,-0.0285952287147121,0.0137972455726379,0.000794971100239672,-0.00216075243490682,0.000599520322337712,0.00454306890682079,0.00116055656288135,-0.000509043612792726,0.0022767020660672,-0.00250148699831267,-5.02649531412127e-05,-0.000153266281172119,1.48318857196017e-16,"L2_D1_GAOX-1_merge_medial_7-12-_3"
"5",-3.26150879801991,-1.49049220050056,-0.804435296273213,-1.45973230769861,-0.407228983653956,0.46020755396001,-0.563250527611959,0.33287129767679,-0.0707347906811371,0.0758859707661931,-0.749742418271876,-0.0603763347402293,-0.0363234317607879,-0.125945164187632,-0.0237572930795473,-0.102698733374666,-0.0745839641382093,0.0332919892118986,-0.0562287227198707,-0.0842566679537173,0.018970784127393,-0.0938543809516574,-0.0176338383622946,0.127602713937245,0.0385072803091577,0.148533369067869,-0.0455850640498608,-0.0149411652735362,-0.151637502413825,-0.0562437460720663,0.030224798175789,-0.0294978881791077,-0.00944874418620577,0.107215985105071,0.0141383247977087,0.115505860275827,-0.0213328540375265,0.0474773128465805,0.0546732481125656,0.0757040755599669,-0.0168385572670341,-0.0692799338717736,0.00190821087207292,-0.0315511573506084,-0.00555818958124425,0.037724618806231,-0.00312985580818784,0.0435483136950455,0.0655738919352505,0.036451566160888,-0.00385172789042754,0.0103309624134101,0.0587267474204349,0.0246090569916615,-0.0380697955319546,-0.0399690103924815,-0.0102582807661548,-0.000979911052388968,-0.019106116830086,-0.000747241308193466,0.00993330921866302,0.0111530441523215,0.00874809521912001,0.00780556131434337,0.00633414017039036,-0.00627897711001799,0.0191971003333766,0.0558853298987916,-0.0645930998038381,0.0664716564726393,0.00363051452935752,-0.031273957432864,0.0205807093657955,0.0996861106919951,0.0312990797172177,0.0528602467629802,-0.0127868250914741,-0.0042933371965916,-0.0221253440360822,0.00201695185003955,0.00485281601829204,0.00267939893283795,0.00124768668891754,-0.000150103257478268,-0.00182295845683522,0.000375682632170536,0.00172801816493159,-6.59194920871187e-17,"L2_D1_GAOX-1_merge_medial_7-12-_4"
"6",-3.92920355338432,-2.1840903749608,-0.95607379453192,-0.0607072234825652,0.427115053734075,0.427577265185183,0.529951517771562,0.332784927707398,-0.10322739356589,-0.303450106283702,-0.154330695107587,0.206915700815797,-0.0498152541953234,0.113241983448988,-0.111178841397647,0.00537569688461557,-0.0364254001505249,-0.054593040280014,0.0467738094377485,-0.0891083702053513,0.0381375894030942,0.107829664031629,0.108942462671383,0.0428837857572217,0.0395167711926714,-0.0782249273128542,0.00754305446774692,0.188528937903089,0.0698928387092592,0.026666700895833,-0.0275150642574338,0.0843162151490027,0.0331518102132024,0.0379951313568231,-0.0586119195479059,0.0186523768806485,-0.00423212543440933,-0.0653682581818832,0.0347549872908524,0.0734195225890334,0.0088968039433194,0.0788714892862648,0.00396884109427847,0.0378405197753548,0.0177552656038004,-0.065678150645631,0.0152705366826495,-0.0191966469668324,-0.0558310289633922,-0.0264812397893379,0.0225222771973032,-0.025899595857108,-0.0210155282785682,0.0167663778994412,-0.014372446941205,0.0188452670456909,0.00372582160182698,-0.00980708905503199,-0.00982409791166147,-0.00282263080811396,0.00775431006587567,0.0269260041169481,0.039103720738376,0.00623188051473293,0.00313994725170767,-0.00671443418420308,0.00967321688511698,0.018687611703369,0.00995972805888132,0.00499471005888624,-0.000739447165222385,0.0355007880731931,0.00411659096342379,0.0505646855809225,0.0145711564883266,-0.0302101703420653,0.0215748246740228,-0.00459608267120667,-0.014970541537226,-0.000839160281984005,0.00794297099150484,-0.0867278797377822,-0.0930005646867615,0.00841192755894848,-0.00511671708381161,-0.0033881134364814,-0.00272325768902155,-3.90312782094782e-17,"L2_D1_GAOX1_merge_posterior_8-3_0"
"7",-5.79131431092926,0.0992030938752978,0.14250194556829,-0.0397815125406247,0.456910931677755,-0.558540766617552,0.0282485410133906,0.239237072204578,0.344106588034184,0.150238613789842,0.0878083349412769,-0.060418381590447,0.0238754257426122,0.0703887325414945,0.0977829993183223,-0.0463002527511383,0.162246235140105,-0.0149315544036489,0.0572720363369042,-0.0799614747393436,-0.0306221482822412,0.0310838685467338,0.0665040849162456,-0.0866854911552463,-0.0567298188365978,-0.0507404797826074,-0.0245101031136728,0.0215604042464191,0.0186166091071885,-0.00758432805374562,0.0257906383868861,-0.0131259836858018,-0.000806362900726809,0.00672855447693873,-0.023621104258322,-0.0160922152846965,0.0184047464350988,0.0177877093985735,-0.0194037285899922,-0.0263734954165463,-0.0192370789724698,-0.00947198044476167,-0.0114601083229964,-0.0044253910035202,0.00908062768880185,0.0432103953816735,-0.0520008834042013,0.00604168230909043,0.00280871766760392,0.0104784266073934,0.0065917295980582,0.006212942314513,0.013380958582456,0.0338501501284016,-0.0320669473494686,-0.0172783888083241,4.08232228506777e-05,0.000412901123981652,0.012785268838179,0.00941164459601193,0.0328261829674059,-0.00620505501969344,-0.0150200859916314,-0.00101358482550115,-0.0030989448453021,0.00541855873128132,0.00281837183485602,0.0242861022135925,-0.0337345505498512,0.0609691407794987,0.00408285429858656,0.000906187274076461,0.00461280862530399,-0.0208903427077509,-0.0298560083993926,-0.0095474484473331,0.0222235948811147,0.0009276518832131,0.0142369627503513,-0.00211217527143662,-0.0497628920658771,0.0591390025037574,-0.0718530455699376,-0.0750891711739166,0.0552174140591766,0.031544627461096,-0.0318375056446707,5.60315682740509e-16,"L2_D1_GAOX1_merge_posterior_8-3_1"
"8",-5.46264581381343,1.32202548515572,0.400999943690218,-0.0817465117815973,0.257277869073873,-0.82506084085562,-0.280988366450959,0.174559327902654,0.198494343857879,0.204212680227728,0.0835772179159872,0.15589805933377,0.021728795428052,0.0907042611561647,-0.139079207323721,-0.0518692441392986,-0.0101602531428595,0.0386164250050447,-0.0417184632852613,-0.0338513838928257,0.00972190228920476,0.0285643552052949,-0.0288401252220303,-0.0630519271736348,-0.0083917974066213,-8.62778594938746e-05,0.0562249844942065,0.0243670983542628,-0.00860875347400934,0.0277629388071568,0.0212662859591461,-0.00231004277088764,-0.00852004034597689,-0.0133616482086159,0.0613943118023399,0.00490636096026542,-0.00873250358194316,0.0286795985665087,-0.00143951341980588,-0.0400415105861278,0.00576697131925291,-0.00901768583425597,0.028416405960933,-0.0276222613756963,0.00972186334506369,0.0123246412506703,-0.019657717425096,0.00651688176154518,-0.0276695396440137,0.0288560438390789,0.0075573708959937,0.0038418824945237,0.0247285730726728,0.0564009009989383,-0.0439832813078843,-0.0265856095147038,-0.00645641676269618,-0.00231592282084937,-0.0431540863461255,-0.0160246031590354,-0.00733508024813685,0.0419347934784676,0.0665845660058661,0.015914081345707,-0.000367731962007761,-0.00589786257126163,-0.012113770244164,-0.0239728878924949,0.034226295534063,-0.0514286147801914,-0.00284135281671812,-0.00597905484552475,0.00819164905620296,0.0119002282401533,0.0109573263503705,0.0268454760362012,-0.0268994473487906,-0.00366850213135458,-0.0115153190850291,-0.000308408516868079,-0.00324574428783172,-0.0343316529863276,0.0291462191443379,0.0543251627603095,0.0192297824889055,0.0952910213908324,-0.0257924309845982,2.55004350968591e-16,"L2_D1_GAOX1_merge_posterior_8-3_2"
"9",-3.45387555733347,-3.00215673582548,-0.675830502508363,-0.603940588447074,-0.355968788818494,0.695021646772073,0.118550212574599,0.271560751522796,-0.0623530699404292,-0.121068033497563,-0.311483879379001,0.218006041121081,-0.0292963006551448,-0.0147490532375326,-0.106851180523324,-0.037933584268323,-0.157227630967068,0.0262375810102458,-0.0509978291404815,-0.171025408788131,0.0233071489898622,-0.0111969250568236,-0.0188336340278572,-0.0213345006325525,0.0314738651287222,-0.0872454765435682,0.027006525285612,0.0442053130579898,0.0892255112747524,0.0457742498540756,-0.0191095145310094,-0.00392751041877584,-0.0217644854972045,-0.0671688659013802,-0.0329862743742797,-0.0750124359175844,0.017692158118001,-0.00702911471284487,-0.0359000851187616,-0.104492857490841,0.0402504710990258,0.0635448947666432,-0.0362662070116244,-0.0105166628812771,0.0159891435816597,0.0237544974578486,-0.0311822212255167,-0.0134108352303536,-0.00260607888457677,-0.0079648286856677,-0.0354405472497552,0.0264706332488644,-0.02437676590024,0.00153777837678946,0.0125864624410934,-0.0112666673917978,-0.003579166246826,0.00196290317614262,0.00715518646072332,0.00371550304744946,0.00272800051554038,-0.0115353454356133,-0.021852518980675,-0.00670557712515892,-0.00305378819044246,0.00550477485429263,-0.00201358584704266,-0.00256304049021039,0.00763157271087245,0.000118169324633809,-0.00105788543326802,0.0264690844182686,0.00527675504712076,0.0317595594535192,-0.0290408143455146,-0.0901111202643179,-0.053772407112975,-0.0322181487260097,-0.129848042972313,-8.87783969285762e-05,-0.0117628473521238,0.0571901055413645,0.0313636574379132,0.00665447968583303,-0.000984986479575594,0.000969521405337829,-0.000885578584501652,-6.76542155630955e-17,"L2_D1_GAOX1_merge_posterior_8-3_3"
"10",-5.39485086145324,0.0204271661304582,-0.0716288187234895,-0.615845189293587,0.643250573114769,-0.310048447477762,-0.194326854412852,0.238777835171206,0.200003893396554,0.0380202880393816,-0.294103034789166,-0.0818545364389774,0.0774372696098773,-0.0281909702799842,0.126142406565189,-0.0497227939659487,0.137156564465771,-0.0221083472185107,0.0232060142520821,0.00452832208165799,-0.0692707810989934,-0.030195216305523,0.0601147457605255,-0.0954988819952034,-0.0695753113044392,-0.0127133983972763,-0.000493145293936501,-0.0586114387082698,-0.0195315514225726,-0.0537600606471689,0.0153512258800023,0.0426137644109742,0.030405448292494,0.0707891322961767,0.0279133990104666,-0.0703051871344938,-0.00527188869877011,-0.057123821250563,-0.053325956978233,0.0721114270266179,-0.0431062243396763,-0.026301033307012,-0.0318670065241006,0.0728026446588407,-0.000353032269137507,-0.0175995450125424,0.00643170575805804,-0.0336143388391612,-0.0162661126961112,-0.039891848843598,0.000438175054206319,0.0163364089582455,-0.0458609103179041,-0.0859010374307296,0.0812748744872309,0.0180319216812814,0.00329540271007933,-0.000766748459837416,0.00860414772801749,-0.00463814420358218,-0.0368196461444727,-0.0237960060803006,-0.0275873863947991,-0.00836024327634954,0.00250397870041946,-0.00142377322074814,-0.0105616610153671,-0.0508084009146152,0.0551353518876203,-0.0899489129606346,-0.00711865769800037,-0.0632045464949173,0.0263971888487557,0.0708825871788238,0.00594854440540761,0.0328873244817446,-0.0519496866207708,0.00207474288914859,-5.68287991949023e-05,0.00227158566257956,-0.0256191842423564,0.000114623834647927,-0.00176090467121516,-0.0194516364486612,-0.0215681925465054,-0.0235689336983534,-0.0529881224793611,2.96637714392034e-16,"L2_D1_GAOX1_merge_posterior_8-3_4"
