sample_id,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16,idx17,idx18,idx19,idx20,idx21,idx22,idx23,idx24,idx25
24-L3_D3_GAOX-1_rfp_anterior_7-_0,0.0,0.03627317936938703,0.12433590285148245,0.20788343462176917,0.3438046527516872,0.47000932746049423,0.582681200830055,0.5595527755862375,0.596187418863738,0.854334878358505,1.0,0.9377149698275168,0.781290255259287,0.7593964001543556,0.8078809834338537,0.8223946051770642,0.6901242760904142,0.5207042953356914,0.5594983143336063,0.7754603119447337,0.9170223694200844,0.8210227167292455,0.5729745398390969,0.23598242734176983,0.03061993304286757
24-L3_D3_GAOX-1_rfp_anterior_7-_1,0.0,0.08470813468446514,0.171292199991793,0.3418415681399863,0.5425816841355675,0.654956314013707,0.6804459416785154,0.7722048650348429,0.8575768610994247,0.8442905901053025,0.914410396436043,0.894579780862483,0.9680741734182461,0.9153521970513462,1.0,0.9273226686930279,0.9092734527009627,0.9517479429238002,0.9076220359549264,0.8637618900700154,0.787240544081302,0.6643214892097157,0.497747427676907,0.35102228786362877,0.1385187500257839
24-L3_D3_GAOX-1_rfp_anterior_7-_2,0.037320770422730146,0.0,0.018452690018772217,0.04846577952014045,0.10194899287035183,0.22576779332061286,0.43890932997092663,0.6052152978161538,0.6785357090673276,0.7376104855617173,0.7625005021609645,0.7335160226176004,0.7284023517411075,0.7571181099214207,0.8075367333403678,0.9119823474423392,1.0,0.9560431394063408,0.964595361111441,0.9942673806947714,0.863010798229656,0.6389837909207057,0.5628378228682345,0.4198972355376774,0.14615051234337748
24-L3_D3_GAOX-1_rfp_anterior_7-_3,0.07398117741793418,0.10857239019111951,0.022747832760854958,0.008636558084525424,0.1120566438933554,0.21204940927792232,0.41743573774204495,0.6641663206633198,0.9512188754262132,0.754512827287711,0.6740969312648624,0.6561509958605417,0.694216711332553,0.8169346619861849,0.9092511858478336,0.8691560034726153,0.830600850539136,0.7974983958026648,0.8317011411819473,1.0,0.9707624026472399,0.7175886083116294,0.5798663797984372,0.4347670453830571,0.0
24-L3_D3_GAOX-1_rfp_anterior_7-_4,0.0,0.005732576839303877,0.10596898811567738,0.19812254424337453,0.5057444188314895,0.6616645089178471,0.7966328441826157,0.8533440319780404,1.0,0.9477699724220682,0.9182889005495961,0.9086904358131317,0.8156303520008995,0.8543681074123077,0.9331985927653172,0.72065549950513,0.5619496866458493,0.5357587788447434,0.6342936975965217,0.6064938227030964,0.47710101314571424,0.44992461099556924,0.4460381318163354,0.2877244154636018,0.02664115412832776
21-L3_D3-2_GAOX-1_rfp_anterior__0,0.0,0.09562588023184909,0.28857993247965547,0.4567202424027384,0.6362783296482407,0.8002075693736569,0.8311684496035308,0.840015981567021,0.8865689903745342,0.9566500948467882,0.9492894771779089,0.9416799687630222,0.9809437045515588,1.0,0.9501585002104024,0.8969548834582549,0.8520165085248227,0.8131156789559114,0.8026236005484662,0.7895398876286426,0.7108411738441576,0.64260164861307,0.5393090197971421,0.4670126493008255,0.2815596603102554
21-L3_D3-2_GAOX-1_rfp_anterior__1,0.0,0.17672434406508475,0.3042758919084751,0.39042741977365675,0.5882073777673394,0.7986510797758113,0.8781956304148439,0.9360194714959451,1.0,0.938038016259951,0.8776193322047784,0.8840466405902642,0.893517502713782,0.851426767396422,0.8704851845258526,0.9242479196184994,0.9732982474940257,0.94224932196674,0.8751774973254652,0.8013950572219877,0.788219849756273,0.747715411335228,0.5684263363321612,0.25674250425368156,0.06831424606668186
21-L3_D3-2_GAOX-1_rfp_anterior__2,0.06661577112610725,0.08718664385816129,0.03541880241404023,0.07470605333258472,0.18486992501085792,0.4792507578053497,0.8380611898023144,1.0,0.9665477917544638,0.9236335517363347,0.866184165848987,0.8452358533897815,0.8075598783284367,0.779683813367408,0.7779170731987579,0.7506573508642164,0.6193214260334408,0.6104997914170173,0.5917001035168974,0.5508979417165938,0.5897857483780929,0.6211676606383357,0.5108139242135639,0.3420133810978888,0.0
21-L3_D3-2_GAOX-1_rfp_anterior__3,0.0,0.10623499917710334,0.13069159700714983,0.15283397305077615,0.18509827599839832,0.26825466728384106,0.4017336500952338,0.5730608858151086,0.6663218848526761,0.7881646522889325,0.9059517178110775,0.9545486868083566,1.0,0.9919790228956019,0.9468239160856564,0.9529346461080852,0.9502210886757513,0.8206526326815573,0.8328866431256396,0.8521128795376842,0.8370719468670369,0.7895617746026067,0.748315777951124,0.6925835677947189,0.2891133759244301
21-L3_D3-2_GAOX-1_rfp_anterior__4,0.0,0.11588065616464605,0.20000631314213013,0.45865709578315594,0.7571691735109652,0.8471754374900682,0.736527095611412,0.7709202928988232,0.8626273923716937,0.8912314551177842,0.9668379524971911,0.9651005417016143,0.9545403235379306,1.0,0.9685125614907497,0.9952179176663216,0.9752915613928247,0.9231483564549808,0.8853229051079983,0.7383873051375157,0.6145569533282328,0.5779481018732174,0.4348027598176646,0.3114986638493713,0.1529159727779128
18-L2_D3_GAOX1_rfp_anterior_7-21_0,0.11063479115768136,0.3084420125250825,0.49955585065845975,0.5955227830941312,0.6322526211178571,0.6461261570121143,0.7426629303030189,0.8761456609275146,0.9813293927032645,1.0,0.9290589428050262,0.8809716980256393,0.9484928599430104,0.953077030446251,0.9444047107121628,0.8643749399801116,0.763305156769996,0.6844445539417331,0.6374969648479292,0.6237938225427367,0.5657082988756643,0.5203566857796303,0.4425042869489806,0.2707506591452438,0.0
18-L2_D3_GAOX1_rfp_anterior_7-21_1,0.0,0.12087653834938666,0.29001126006132333,0.3881005500561701,0.5561280641865977,0.7410753124761892,0.8307310598658408,0.8647960730332909,0.8392789818245034,0.8439008953575008,0.8816814973722695,0.9340651979852529,0.9714519471794244,1.0,0.9758250091007036,0.964856171125476,0.899853102573056,0.8317898707765045,0.7924460416087054,0.7140318045341076,0.643728001974534,0.609280346728099,0.5398849498900724,0.40339521127759653,0.09595143051926495
18-L2_D3_GAOX1_rfp_anterior_7-21_2,0.0,0.10575898683937995,0.17991530745503534,0.29481246716163134,0.3427727386187639,0.48507862986559547,0.5599266874549144,0.5618721290177725,0.5965818611885415,0.6511442540432056,0.7063439195657066,0.7622861602975722,0.8429245024729617,0.8761017752595747,0.8827333630552482,0.9038995663340477,0.9292089864063969,0.9623272897697547,0.9805189382500401,0.9746172344182914,0.9726410654430048,1.0,0.9289229820873965,0.7065829183998964,0.18385265189342212
