sample_id,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16,idx17,idx18,idx19,idx20,idx21,idx22,idx23,idx24,idx25
14-L2-1_D1_GAOX1_RFP_posterior_9_0,0.08308156914407534,0.07857005300234163,0.04911149627045547,0.020788791617755112,0.014282787915809536,0.0,0.002375967038210509,0.04252821537521758,0.11629481617227662,0.29984777619543523,0.528639786469622,0.7441683318061888,0.8437381554301948,0.7613128291180464,0.6720441780221209,0.6230271316545783,0.683023672580212,0.8844141714106278,1.0,0.7044809732510513,0.5229678858063873,0.3983185464037279,0.376863903414139,0.2459477516221055,0.03527294999756722
14-L2-1_D1_GAOX1_RFP_posterior_9_1,0.16042442717303124,0.1591447583322726,0.17944156559158247,0.21423214885449943,0.24273662611394736,0.2870315133428312,0.32665131051277996,0.4090761310466772,0.5130959263763414,0.6412058159132489,0.7532369842026888,0.8299530880744947,0.832077850179351,0.9298330094943357,1.0,0.9795843410170333,0.8971296158558935,0.7728858578717411,0.709237309319662,0.6325472761485293,0.4949583865610137,0.34174317906124,0.24651917806748624,0.1403355145819563,0.0
14-L2-1_D1_GAOX1_RFP_posterior_9_2,0.09823552622416848,0.09684520816086525,0.1285491021346063,0.1688850376399409,0.22435896047225945,0.29935907652552013,0.429871645093655,0.615244446851475,0.8093003535756009,0.9527045825564212,0.9873427671739482,0.9473763452507137,0.9471354186814799,0.9885395083983876,1.0,0.9930442317660985,0.9584538610919837,0.9181666679561471,0.8727503849099812,0.7876113917880712,0.6276630741735073,0.3901447571005253,0.21442990769897333,0.08442983033013284,0.0
14-L2-1_D1_GAOX1_RFP_posterior_9_3,0.17214663258590227,0.1970073676874418,0.30483544270260327,0.3428373690347758,0.3450706477962366,0.3692237902346397,0.42153718205583773,0.6112456829577763,0.7792369049315332,1.0,0.9538513880932511,0.9325460637977178,0.8984110182840003,0.8958956717623031,0.8435018276246115,0.7977477228601866,0.7689884429762704,0.7289067111771532,0.6690337095206109,0.5843523152335007,0.46190485883526383,0.2514687394285171,0.10053146994136672,0.007618737441441875,0.0
14-L2-1_D1_GAOX1_RFP_posterior_9_4,0.0005615379331612912,0.0,0.02750965162431215,0.037536619712855386,0.0983182601333138,0.23211939906676674,0.37907825841303056,0.5576424293578146,0.7905198536780937,0.9246526159208946,0.9736278958185092,0.998747699070293,0.9926274451613877,0.9816369961980518,0.981521427411082,0.9828340605470376,1.0,0.9906146730779148,0.9657698297796101,0.9350417810719525,0.8629749607076316,0.7930170923586204,0.6920441387159717,0.42632191736566755,0.2057783782009955
17-L2_D1_GAOX1_RFP_posterior_8-3_0,0.8144761502534806,0.6571361659708724,0.8004815029379296,0.7783127764276336,0.7652726267535878,0.688899954792564,0.7154146018578241,0.7667227020513235,0.7980925593455575,0.8970493329743613,1.0,0.9641570000979015,0.7532356970295546,0.5560349947305983,0.49670752372670507,0.39444369658611866,0.422526206635415,0.5978766182534381,0.6554070396904008,0.506490920360047,0.5022797181301973,0.2835618420446431,0.1505018889221626,0.08152770539149065,0.0
17-L2_D1_GAOX1_RFP_posterior_8-3_1,0.26747854929386217,0.25786342782889327,0.2769278859969243,0.3638046273948004,0.4723916728156148,0.6972246249317126,0.7069747425599483,0.7092294811094842,0.7395947365180148,0.8071466324115,0.829615895127191,0.9134045006089303,0.9342770323896059,0.954500010262866,0.9727888654743498,1.0,0.9632345646492154,0.9631349293230614,0.9700170363579139,0.9041166066859151,0.7658022482518917,0.593942428741499,0.4154793100617141,0.15742680865912237,0.0
17-L2_D1_GAOX1_RFP_posterior_8-3_2,0.8770768815817502,0.7864202055659483,0.8931243595067738,0.8333618007915758,0.8317076550645089,0.721378485978152,0.8090835452615084,0.8754707636275594,0.9448794048584046,1.0,0.8972055663808528,0.7148106519804913,0.6018866851109226,0.6249214107378798,0.5560596803621255,0.4330475735478866,0.385662911300413,0.3602553540838049,0.2820814279617957,0.2607731060625381,0.20245315059895536,0.14560651885432302,0.1059170911097603,0.043504115224907595,0.0
17-L2_D1_GAOX1_RFP_posterior_8-3_3,0.9847509158692972,0.7775381756185632,0.7614960129978716,0.5834391411920007,0.553786254840481,0.5243189232190879,0.6284568895559733,0.7207631833628536,0.7534487266044687,1.0,0.902718771963555,0.4937523689474963,0.2576043960560978,0.2424977506716362,0.22532627442855735,0.20302689055014067,0.20545890269088002,0.27684566506701164,0.21989264552300034,0.15759463481536945,0.1430668412494377,0.08432144477113582,0.05475027016327023,0.0302079905477133,0.0
17-L2_D1_GAOX1_RFP_posterior_8-3_4,0.2053791917387328,0.16449810794254371,0.20405469176297686,0.2623026417779672,0.31523961622067914,0.33621615143015776,0.31331324153388795,0.4080692613907595,0.5571525303579439,0.546021454927647,0.5478546096747955,0.6392654678514134,0.7187687592323594,0.7610916362250636,0.8344408749971828,0.9524742211013064,1.0,0.9333349382187413,0.8122068949974697,0.6233827364866942,0.3715557281091922,0.2107544054104443,0.14546869141741425,0.04858705205770212,0.0
