sample_id,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16,idx17,idx18,idx19,idx20,idx21,idx22,idx23,idx24,idx25
5-L2_D2-1_GAOX1-dTOM_medial_11-_0,0.027780234872754446,0.08819779123816086,0.1972096455328034,0.3631587175849723,0.5362490875027051,0.6891335038576015,0.8062411611908817,0.9027584723983044,0.9712518421652164,0.9904943156158579,1.0,0.9907084902994197,0.9641608243563171,0.9174105704525486,0.8624828211665552,0.8105896084343059,0.7420559406808027,0.6724767945076839,0.5888108885797193,0.5048162117639945,0.4126548184169345,0.31808594227047604,0.2259065607996956,0.12379740994858102,0.0
5-L2_D2-1_GAOX1-dTOM_medial_11-_1,0.1464257353852191,0.13283926392173462,0.26879808492795987,0.44096430212182747,0.4894559018865844,0.5642551250170795,0.6628143344580572,0.7750806986295402,0.8789022542113488,0.9730279542432565,0.9885739885439214,1.0,0.9944020601496758,0.976816007500483,0.91756275155728,0.8433038984594532,0.7672477156805849,0.712163737086288,0.6542258361371565,0.6111739564462799,0.5428555361629972,0.4273177776123359,0.294439198676798,0.15235502737987358,0.0
5-L2_D2-1_GAOX1-dTOM_medial_11-_2,0.4032101111682437,0.396792145063544,0.39499147301764465,0.4724079419879047,0.5571860935360254,0.6396455902857673,0.7121316188775596,0.8003798029035359,0.88886260454582,0.9562537102335056,0.995521308161038,1.0,0.9728408385271089,0.9474897831865722,0.9085154012323301,0.8656087462448614,0.8019935511676398,0.7364936627260165,0.6645124839318027,0.5802135395151354,0.495146167030534,0.4004722510146104,0.2815597113334364,0.13006377697389104,0.0
5-L2_D2-1_GAOX1-dTOM_medial_11-_3,0.6498005980913464,0.5532681908398668,0.4965277787728387,0.5415283810633,0.6391945795577938,0.7540911570673221,0.8168588025777842,0.8613791009126445,0.9381863711173399,0.9866065121306841,1.0,0.9854877134178757,0.9282158609013762,0.8553032749794596,0.7785303940794609,0.7194209108561399,0.6639800022372154,0.6017315397018314,0.5411753175350777,0.4936425161087623,0.42871675067687226,0.35294259250078175,0.24196735098517247,0.123650375020144,0.0
5-L2_D2-1_GAOX1-dTOM_medial_11-_4,0.06873391482239442,0.15730541677092325,0.24873334248101184,0.32037903674945317,0.3135623628306831,0.3371930177286412,0.34473735767594177,0.2606135646375209,0.2532937586172233,0.3387610570118057,0.5757609315369641,0.8209877291475123,0.929871010395334,0.913623207122275,0.8915123387263054,1.0,0.9812050060792924,0.8970328501940459,0.8083225040962766,0.7552332547953773,0.6887699283032352,0.5259553148134425,0.30633049926512834,0.15953263923488234,0.0
31-L3_D2_GAOX1-dTOM_RFP_MedialM_0,0.0,0.02781470249573069,0.08978290247472093,0.17007069411086895,0.2396897136645068,0.2855379295177561,0.3200046175802191,0.4070492216390413,0.48174373198630216,0.577372029710722,0.676260376386189,0.7218852086735941,0.8443325950319899,1.0,0.9472632835090508,0.9054048963046185,0.7834698059263588,0.6961738052819436,0.6483569316806744,0.6788913483921329,0.7502730264135142,0.7252041660327305,0.6185979171573489,0.4788629847270976,0.1308901174019932
31-L3_D2_GAOX1-dTOM_RFP_MedialM_1,0.0,0.07751886529205713,0.1800150157265185,0.2331048007300899,0.19079337059881837,0.27213196749886964,0.2920138511432977,0.33030297694223953,0.3525970453383692,0.4718756864096666,0.5776068974752971,0.6184329206500169,0.6928207788528772,0.7488931288070791,0.7209183814309861,0.6531549650636842,0.625176024637476,0.6877345303342552,0.8534027393348027,0.9619261135524452,1.0,0.9112188995196512,0.650073032406641,0.380714257278108,0.12337153327371449
31-L3_D2_GAOX1-dTOM_RFP_MedialM_2,0.0,0.016090446040144805,0.0434143189243059,0.06723121572924078,0.12123505178831004,0.20203047487245446,0.25335372394053,0.2769523720548323,0.3142114506983547,0.3926882026739943,0.48767236777848333,0.5827493095350724,0.6634627302302624,0.642071346722546,0.691863781030973,0.7150417050368569,0.7561483444640513,0.7803214750472801,0.8791122684939814,1.0,0.9292794599742368,0.7935613367168305,0.6278521493334253,0.3489237091082642,0.05216939688631291
31-L3_D2_GAOX1-dTOM_RFP_MedialM_3,0.0,0.007889526146456109,0.12599373585463033,0.1770019494461848,0.1934824533881905,0.2852700891696263,0.34181533927400853,0.3890222355904776,0.4080212225149481,0.533367291464955,0.6075657674998807,0.6303874783176805,0.6579530557877956,0.725622626336791,0.8047046527895084,0.8392718152163084,0.9309269114700233,1.0,0.9106969352672648,0.7973547630466402,0.7302672623101444,0.7254432317432679,0.7039618077631924,0.51220211598347,0.20366804882635345
31-L3_D2_GAOX1-dTOM_RFP_MedialM_4,0.0,0.01731500943645798,0.054908724995355776,0.1322949551375064,0.21629429152009005,0.32045389983881284,0.36929999010755477,0.42776850275966044,0.5096159825880903,0.4996332595957613,0.49716289985130796,0.6003585705147124,0.6576692015688527,0.6519959247422571,0.6584808946992081,0.7086296630162746,0.8744719297201793,0.9656971234808409,1.0,0.9328902696389583,0.9721461685394875,0.93434914240566,0.8744865469435162,0.6023211834040691,0.1093530572621809
