sample_id,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16,idx17,idx18,idx19,idx20,idx21,idx22,idx23,idx24,idx25
24-L3_D3_GAOX-1_rfp_anterior_7-_0,0,0.036273179369387,0.124335902851482,0.207883434621769,0.343804652751687,0.470009327460494,0.582681200830055,0.559552775586238,0.596187418863738,0.854334878358505,1,0.937714969827517,0.781290255259287,0.759396400154356,0.807880983433854,0.822394605177064,0.690124276090414,0.520704295335691,0.559498314333606,0.775460311944734,0.917022369420084,0.821022716729246,0.572974539839097,0.23598242734177,0.0306199330428676
24-L3_D3_GAOX-1_rfp_anterior_7-_1,0,0.0847081346844651,0.171292199991793,0.341841568139986,0.542581684135568,0.654956314013707,0.680445941678515,0.772204865034843,0.857576861099425,0.844290590105302,0.914410396436043,0.894579780862483,0.968074173418246,0.915352197051346,1,0.927322668693028,0.909273452700963,0.9517479429238,0.907622035954926,0.863761890070015,0.787240544081302,0.664321489209716,0.497747427676907,0.351022287863629,0.138518750025784
24-L3_D3_GAOX-1_rfp_anterior_7-_2,0.0373207704227301,0,0.0184526900187722,0.0484657795201405,0.101948992870352,0.225767793320613,0.438909329970927,0.605215297816154,0.678535709067328,0.737610485561717,0.762500502160965,0.7335160226176,0.728402351741107,0.757118109921421,0.807536733340368,0.911982347442339,1,0.956043139406341,0.964595361111441,0.994267380694771,0.863010798229656,0.638983790920706,0.562837822868235,0.419897235537677,0.146150512343377
24-L3_D3_GAOX-1_rfp_anterior_7-_3,0.0739811774179342,0.10857239019112,0.022747832760855,0.00863655808452542,0.112056643893355,0.212049409277922,0.417435737742045,0.66416632066332,0.951218875426213,0.754512827287711,0.674096931264862,0.656150995860542,0.694216711332553,0.816934661986185,0.909251185847834,0.869156003472615,0.830600850539136,0.797498395802665,0.831701141181947,1,0.97076240264724,0.717588608311629,0.579866379798437,0.434767045383057,0
24-L3_D3_GAOX-1_rfp_anterior_7-_4,0,0.00573257683930388,0.105968988115677,0.198122544243375,0.505744418831489,0.661664508917847,0.796632844182616,0.85334403197804,1,0.947769972422068,0.918288900549596,0.908690435813132,0.8156303520009,0.854368107412308,0.933198592765317,0.72065549950513,0.561949686645849,0.535758778844743,0.634293697596522,0.606493822703096,0.477101013145714,0.449924610995569,0.446038131816335,0.287724415463602,0.0266411541283278
21-L3_D3-2_GAOX-1_rfp_anterior__0,0,0.0956258802318491,0.288579932479655,0.456720242402738,0.636278329648241,0.800207569373657,0.831168449603531,0.840015981567021,0.886568990374534,0.956650094846788,0.949289477177909,0.941679968763022,0.980943704551559,1,0.950158500210402,0.896954883458255,0.852016508524823,0.813115678955911,0.802623600548466,0.789539887628643,0.710841173844158,0.64260164861307,0.539309019797142,0.467012649300825,0.281559660310255
21-L3_D3-2_GAOX-1_rfp_anterior__1,0,0.176724344065085,0.304275891908475,0.390427419773657,0.588207377767339,0.798651079775811,0.878195630414844,0.936019471495945,1,0.938038016259951,0.877619332204778,0.884046640590264,0.893517502713782,0.851426767396422,0.870485184525852,0.924247919618499,0.973298247494026,0.94224932196674,0.875177497325465,0.801395057221988,0.788219849756273,0.747715411335228,0.568426336332161,0.256742504253682,0.0683142460666819
21-L3_D3-2_GAOX-1_rfp_anterior__2,0.0666157711261073,0.0871866438581613,0.0354188024140402,0.0747060533325847,0.184869925010858,0.47925075780535,0.838061189802314,1,0.966547791754464,0.923633551736335,0.866184165848987,0.845235853389781,0.807559878328437,0.779683813367408,0.777917073198758,0.750657350864216,0.619321426033441,0.610499791417017,0.591700103516897,0.550897941716594,0.589785748378093,0.621167660638336,0.510813924213564,0.342013381097889,0
21-L3_D3-2_GAOX-1_rfp_anterior__3,0,0.106234999177103,0.13069159700715,0.152833973050776,0.185098275998398,0.268254667283841,0.401733650095234,0.573060885815109,0.666321884852676,0.788164652288932,0.905951717811078,0.954548686808356,1,0.991979022895602,0.946823916085656,0.952934646108085,0.950221088675751,0.820652632681557,0.83288664312564,0.852112879537684,0.837071946867037,0.789561774602607,0.748315777951124,0.692583567794719,0.28911337592443
21-L3_D3-2_GAOX-1_rfp_anterior__4,0,0.115880656164646,0.20000631314213,0.458657095783156,0.757169173510965,0.847175437490068,0.736527095611412,0.770920292898823,0.862627392371694,0.891231455117784,0.966837952497191,0.965100541701614,0.954540323537931,1,0.96851256149075,0.995217917666322,0.975291561392825,0.923148356454981,0.885322905107998,0.738387305137516,0.614556953328233,0.577948101873217,0.434802759817665,0.311498663849371,0.152915972777913
