sample_id,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16,idx17,idx18,idx19,idx20,idx21,idx22,idx23,idx24,idx25
6-L2_D2-1_GAOX1-dTOM_anterior_1_0,0.0127690027431916,0,0.0328009340062802,0.112185974334299,0.154549129224651,0.165787485509611,0.231275053439328,0.30243908246002,0.409030377855643,0.505012186327711,0.613836904299683,0.761452036980189,0.876002297843416,0.982583950961189,1,0.982783686837829,0.952986734133285,0.953000431379875,0.89574791078681,0.81264718481085,0.694204841947482,0.541513284520613,0.401246630818728,0.247967686673379,0.0947719579918998
6-L2_D2-1_GAOX1-dTOM_anterior_1_1,0.00685138300613487,0,0.0153474583901766,0.0300068992240736,0.0930950540468525,0.187418517247804,0.280922528168169,0.390458278596339,0.523538427916149,0.624236988090505,0.701252095244605,0.74428517203113,0.794936187855241,0.86306860812019,0.97141009018664,1,0.936173202540398,0.850630633055665,0.765232556437236,0.693698192818223,0.615767459952241,0.518599368864228,0.387524299402993,0.266431339123624,0.117502893488179
6-L2_D2-1_GAOX1-dTOM_anterior_1_2,0.0138404846810734,0,0.0729691289071924,0.124018535689663,0.162925991011128,0.254019553254664,0.28346113873527,0.416636959104177,0.620997739633699,0.712211809013339,0.758502327251191,0.775085892776089,0.76145875374584,0.808164415637573,0.945815235349065,1,0.960247737061204,0.8632389208323,0.81218825638522,0.757064587937624,0.668701072559245,0.518204237872397,0.337220126749726,0.182983562458079,0.0324632625743426
6-L2_D2-1_GAOX1-dTOM_anterior_1_3,0,0.0277321489121708,0.0742699540703815,0.111021647226308,0.198266175549227,0.293015587730479,0.422555174823585,0.541357706350334,0.620857174103665,0.67581573397504,0.715497537946974,0.786730360621755,0.866072113836739,0.947046963545228,0.992449524435983,1,0.981397387140427,0.910427501825604,0.833828005452248,0.746140289888803,0.636009776743008,0.516472506692389,0.37180012046105,0.202681816499914,0.0383959610958977
6-L2_D2-1_GAOX1-dTOM_anterior_1_4,0,0.0348982690138268,0.0591662707287463,0.0738437825145223,0.102714573293479,0.212555255893317,0.304146823231833,0.385760497223566,0.516788254691327,0.639977300513874,0.744677348541932,0.856401005925752,0.944972132557438,0.999714323272644,1,0.979697191260784,0.968340402937358,0.937745327574548,0.87975699005845,0.781116553527227,0.663313265796205,0.533134118564863,0.385515459621635,0.23706803745673,0.0765260507104114
8-L2_D2_GAOX1-dTOM_anterior_11-_0,0.597971461834376,0.451246428505457,0.458911331565936,0.506439315114443,0.543174275646709,0.53506480714644,0.455249338520163,0.37535875130959,0.336360445069265,0.36752213778824,0.42172072749963,0.494896889373148,0.588108050268142,0.704839893758547,0.794370391562323,0.85709191814327,0.941662991743557,1,0.974102164090536,0.938080362198713,0.889038279697076,0.782891496246613,0.621098340942413,0.352028373343141,0
8-L2_D2_GAOX1-dTOM_anterior_11-_1,0.541830976149386,0.438691338699248,0.376566008096009,0.291423129345391,0.25455648245569,0.263613099925817,0.257846420222426,0.280073478034753,0.359355390302299,0.442184225257591,0.555970454583004,0.708810725111432,0.85748601168483,0.911809498294855,0.956136890718357,0.989116769686273,1,0.966326645084883,0.857213472025343,0.741953449658956,0.664242123662816,0.545267649695494,0.398730591105647,0.216910155925954,0
8-L2_D2_GAOX1-dTOM_anterior_11-_2,0.558709158582285,0.308964312135219,0.143492123400491,0.0741238140052331,0.112636248923789,0.225324615252152,0.377635556732649,0.509178480859762,0.54207154433178,0.513504181532604,0.548792538087307,0.623504835305269,0.717788776633278,0.775465839368363,0.880884903475888,0.969402209856986,1,0.989670479696582,0.920497994753222,0.78556994201796,0.616420342410909,0.461002987376655,0.360921467764858,0.191276302769366,0
8-L2_D2_GAOX1-dTOM_anterior_11-_3,0.581849603230615,0.306810468495504,0.175826360526273,0.0744174082400398,0.119598219689338,0.237827566865063,0.391541577004775,0.54743865561064,0.686418480937162,0.779811096865899,0.779026811191433,0.735716092149621,0.818705149697123,0.93287586305471,1,0.966895256497181,0.880187333162696,0.818428073927007,0.781281425679132,0.727823557296829,0.578481960474904,0.466078888867535,0.329436989289957,0.153996304298769,0
8-L2_D2_GAOX1-dTOM_anterior_11-_4,0.135811988917461,0.309743777693153,0.456798377202562,0.481267513115298,0.502113436167613,0.551619454839879,0.607639974331013,0.689629366792873,0.748133084654877,0.81422395838831,0.899748181938008,0.956381465930808,0.986223151293017,1,0.984417945447179,0.967063975699449,0.959193375647645,0.990978098270213,0.966335911870174,0.91673433059132,0.824317250701066,0.644513700726792,0.355478720913647,0.146715958482498,0
30-L3_D2_GAOX1-dTOM_rfp_anterio_0,0.143168241569791,0.10308984955714,0.440767655384356,0.780783228788979,0.968958307268873,1,0.879943803732433,0.883028358174844,0.915517723263457,0.905944796319961,0.829143616120951,0.8293035592756,0.851816744374433,0.742137557087886,0.600522015434677,0.562417938416503,0.505988398176052,0.412140832972178,0.32645236275573,0.262218751515729,0.298080703641947,0.358710782857323,0.422982556284946,0.395360263764468,0
30-L3_D2_GAOX1-dTOM_rfp_anterio_1,0.229617554149403,0.303070974964696,0.614804070802817,0.861107562887147,0.972524596486798,1,0.820324140240408,0.745916381612354,0.640450334685349,0.486359933775538,0.471282544664265,0.718473357249718,0.90798843138758,0.905918424761855,0.814229047522655,0.655709103515054,0.456044389305414,0.389933372289238,0.464921131864349,0.712427970606854,0.805899385538946,0.701346567139789,0.684537960228191,0.614661204075973,0
30-L3_D2_GAOX1-dTOM_rfp_anterio_2,0.0476172027497339,0.166124624216361,0.401931829877384,0.573997405276116,0.771507168700415,0.832130872156855,0.861724349917104,0.740578849442157,0.563502465443138,0.341568651302453,0.308382639507684,0.370602497618625,0.482975315015667,0.575346953941611,0.55925105030525,0.449673353810138,0.315203634017735,0.127733078004254,0.0468144322668042,0.0254107593272618,0.106803640052418,0.612709231992663,1,0.799260827250654,0
30-L3_D2_GAOX1-dTOM_rfp_anterio_3,0.562948686859839,0.861039539106024,0.907942593439652,0.905043454142012,0.973142939634589,1,0.879413458294405,0.972865897176373,0.865667091638119,0.717356190958165,0.640946242733313,0.592960315452092,0.514203048764663,0.489903521748158,0.441154430084086,0.33655208657739,0.227667425775978,0.22136908932835,0.272834267621717,0.37880016933977,0.433258395619226,0.438960231106613,0.327153729367798,0.211010977888508,0
